seeds,num_tasks,per_jitter,zero_jitter,best_latency,"(latency, count)",sum_period,diff,periods,read_offsets,write_offsets,"original_latencies(LF,FF,LL,FL)","zero_jitter_latencies(LF,FF,LL,FL)","diff_latencies(LF,FF,LL,FL)",ff_ll_equal,sum_execution_time,sync_original,sync_zero_jitter,diff_sync
1769699291,3,0,12,17,"[(17, 1), (20, 1)]",13,"[4, 7]","[4, 4, 5]","[2, 0, 0]","[4, 3, 4]","(12, 17, 17, 22)","(12, 17, 17, 22)","[0, 0, 0, 0]",True,9,"[3, 8, 8, 13]","[3, 8, 8, 13]","[0, 0, 0, 0]"
1769699291,3,0,13,18,"[(18, 1), (21, 1)]",13,"[5, 8]","[4, 4, 5]","[2, 0, 0]","[4, 3, 5]","(13, 18, 18, 23)","(13, 18, 18, 23)","[0, 0, 0, 0]",True,10,"[3, 8, 8, 13]","[3, 8, 8, 13]","[0, 0, 0, 0]"
1769699291,3,0,9,14,"[(14, 1), (17, 1)]",13,"[1, 4]","[4, 4, 5]","[2, 0, 1]","[4, 3, 2]","(9, 13, 13, 17)","(9, 14, 14, 19)","[0, 1, 1, 2]",True,6,"[3, 7, 7, 11]","[3, 8, 8, 13]","[0, 1, 1, 2]"
1769699291,3,0,10,15,"[(15, 1), (18, 1)]",13,"[2, 5]","[4, 4, 5]","[2, 0, 1]","[4, 3, 3]","(10, 14, 14, 18)","(10, 15, 15, 20)","[0, 1, 1, 2]",True,7,"[3, 7, 7, 11]","[3, 8, 8, 13]","[0, 1, 1, 2]"
1769699291,3,0,11,16,"[(16, 1), (19, 1)]",13,"[3, 6]","[4, 4, 5]","[2, 0, 1]","[4, 3, 4]","(11, 15, 15, 19)","(11, 16, 16, 21)","[0, 1, 1, 2]",True,8,"[3, 7, 7, 11]","[3, 8, 8, 13]","[0, 1, 1, 2]"
1769699291,3,0,12,17,"[(17, 1), (20, 1)]",13,"[4, 7]","[4, 4, 5]","[2, 0, 1]","[4, 3, 5]","(12, 16, 16, 20)","(12, 17, 17, 22)","[0, 1, 1, 2]",True,9,"[3, 7, 7, 11]","[3, 8, 8, 13]","[0, 1, 1, 2]"
1769699291,3,0,13,18,"[(18, 1), (21, 1)]",13,"[5, 8]","[4, 4, 5]","[2, 0, 1]","[4, 3, 6]","(13, 17, 17, 21)","(13, 18, 18, 23)","[0, 1, 1, 2]",True,10,"[3, 7, 7, 11]","[3, 8, 8, 13]","[0, 1, 1, 2]"
1769699291,3,0,9,14,"[(14, 1), (17, 1)]",13,"[1, 4]","[4, 4, 5]","[2, 0, 2]","[4, 3, 3]","(10, 14, 14, 18)","(9, 14, 14, 19)","[-1, 0, 0, 1]",True,6,"[4, 8, 8, 12]","[3, 8, 8, 13]","[-1, 0, 0, 1]"
1769699291,3,0,10,15,"[(15, 1), (18, 1)]",13,"[2, 5]","[4, 4, 5]","[2, 0, 2]","[4, 3, 4]","(11, 15, 15, 19)","(10, 15, 15, 20)","[-1, 0, 0, 1]",True,7,"[4, 8, 8, 12]","[3, 8, 8, 13]","[-1, 0, 0, 1]"
1769699291,3,0,11,16,"[(16, 1), (19, 1)]",13,"[3, 6]","[4, 4, 5]","[2, 0, 2]","[4, 3, 5]","(12, 16, 16, 20)","(11, 16, 16, 21)","[-1, 0, 0, 1]",True,8,"[4, 8, 8, 12]","[3, 8, 8, 13]","[-1, 0, 0, 1]"
1769699291,3,0,12,17,"[(17, 1), (20, 1)]",13,"[4, 7]","[4, 4, 5]","[2, 0, 2]","[4, 3, 6]","(13, 17, 17, 21)","(12, 17, 17, 22)","[-1, 0, 0, 1]",True,9,"[4, 8, 8, 12]","[3, 8, 8, 13]","[-1, 0, 0, 1]"
1769699291,3,0,13,18,"[(18, 1), (21, 1)]",13,"[5, 8]","[4, 4, 5]","[2, 0, 2]","[4, 3, 7]","(14, 18, 18, 22)","(13, 18, 18, 23)","[-1, 0, 0, 1]",True,10,"[4, 8, 8, 12]","[3, 8, 8, 13]","[-1, 0, 0, 1]"
1769699291,3,0,9,14,"[(14, 1), (17, 1)]",13,"[1, 4]","[4, 4, 5]","[2, 0, 3]","[4, 3, 4]","(9, 14, 14, 18)","(9, 14, 14, 19)","[0, 0, 0, 1]",True,6,"[3, 8, 8, 12]","[3, 8, 8, 13]","[0, 0, 0, 1]"
1769699291,3,0,10,15,"[(15, 1), (18, 1)]",13,"[2, 5]","[4, 4, 5]","[2, 0, 3]","[4, 3, 5]","(10, 15, 15, 19)","(10, 15, 15, 20)","[0, 0, 0, 1]",True,7,"[3, 8, 8, 12]","[3, 8, 8, 13]","[0, 0, 0, 1]"
1769699291,3,0,11,16,"[(16, 1), (19, 1)]",13,"[3, 6]","[4, 4, 5]","[2, 0, 3]","[4, 3, 6]","(11, 16, 16, 20)","(11, 16, 16, 21)","[0, 0, 0, 1]",True,8,"[3, 8, 8, 12]","[3, 8, 8, 13]","[0, 0, 0, 1]"
1769699291,3,0,12,17,"[(17, 1), (20, 1)]",13,"[4, 7]","[4, 4, 5]","[2, 0, 3]","[4, 3, 7]","(12, 17, 17, 21)","(12, 17, 17, 22)","[0, 0, 0, 1]",True,9,"[3, 8, 8, 12]","[3, 8, 8, 13]","[0, 0, 0, 1]"
1769699291,3,0,13,18,"[(18, 1), (21, 1)]",13,"[5, 8]","[4, 4, 5]","[2, 0, 3]","[4, 3, 8]","(13, 18, 18, 22)","(13, 18, 18, 23)","[0, 0, 0, 1]",True,10,"[3, 8, 8, 12]","[3, 8, 8, 13]","[0, 0, 0, 1]"
1769699291,3,0,9,14,"[(14, 1), (17, 1)]",13,"[1, 4]","[4, 4, 5]","[2, 0, 4]","[4, 3, 5]","(9, 14, 14, 19)","(9, 14, 14, 19)","[0, 0, 0, 0]",True,6,"[3, 8, 8, 13]","[3, 8, 8, 13]","[0, 0, 0, 0]"
1769699291,3,0,10,15,"[(15, 1), (18, 1)]",13,"[2, 5]","[4, 4, 5]","[2, 0, 4]","[4, 3, 6]","(10, 15, 15, 20)","(10, 15, 15, 20)","[0, 0, 0, 0]",True,7,"[3, 8, 8, 13]","[3, 8, 8, 13]","[0, 0, 0, 0]"
1769699291,3,0,11,16,"[(16, 1), (19, 1)]",13,"[3, 6]","[4, 4, 5]","[2, 0, 4]","[4, 3, 7]","(11, 16, 16, 21)","(11, 16, 16, 21)","[0, 0, 0, 0]",True,8,"[3, 8, 8, 13]","[3, 8, 8, 13]","[0, 0, 0, 0]"
1769699291,3,0,12,17,"[(17, 1), (20, 1)]",13,"[4, 7]","[4, 4, 5]","[2, 0, 4]","[4, 3, 8]","(12, 17, 17, 22)","(12, 17, 17, 22)","[0, 0, 0, 0]",True,9,"[3, 8, 8, 13]","[3, 8, 8, 13]","[0, 0, 0, 0]"
1769699291,3,0,13,18,"[(18, 1), (21, 1)]",13,"[5, 8]","[4, 4, 5]","[2, 0, 4]","[4, 3, 9]","(13, 18, 18, 23)","(13, 18, 18, 23)","[0, 0, 0, 0]",True,10,"[3, 8, 8, 13]","[3, 8, 8, 13]","[0, 0, 0, 0]"
1769699291,3,0,10,15,"[(15, 1), (18, 1)]",13,"[2, 5]","[4, 4, 5]","[2, 0, 0]","[4, 4, 1]","(10, 15, 15, 20)","(10, 15, 15, 20)","[0, 0, 0, 0]",True,7,"[3, 8, 8, 13]","[3, 8, 8, 13]","[0, 0, 0, 0]"
1769699291,3,0,11,16,"[(16, 1), (19, 1)]",13,"[3, 6]","[4, 4, 5]","[2, 0, 0]","[4, 4, 2]","(11, 16, 16, 21)","(11, 16, 16, 21)","[0, 0, 0, 0]",True,8,"[3, 8, 8, 13]","[3, 8, 8, 13]","[0, 0, 0, 0]"
1769699291,3,0,12,17,"[(17, 1), (20, 1)]",13,"[4, 7]","[4, 4, 5]","[2, 0, 0]","[4, 4, 3]","(12, 17, 17, 22)","(12, 17, 17, 22)","[0, 0, 0, 0]",True,9,"[3, 8, 8, 13]","[3, 8, 8, 13]","[0, 0, 0, 0]"
1769699291,3,0,13,18,"[(18, 1), (21, 1)]",13,"[5, 8]","[4, 4, 5]","[2, 0, 0]","[4, 4, 4]","(13, 18, 18, 23)","(13, 18, 18, 23)","[0, 0, 0, 0]",True,10,"[3, 8, 8, 13]","[3, 8, 8, 13]","[0, 0, 0, 0]"
1769699291,3,0,14,19,"[(19, 1), (22, 1)]",13,"[6, 9]","[4, 4, 5]","[2, 0, 0]","[4, 4, 5]","(14, 19, 19, 24)","(14, 19, 19, 24)","[0, 0, 0, 0]",True,11,"[3, 8, 8, 13]","[3, 8, 8, 13]","[0, 0, 0, 0]"
1769699291,3,0,10,15,"[(15, 1), (18, 1)]",13,"[2, 5]","[4, 4, 5]","[2, 0, 1]","[4, 4, 2]","(10, 15, 15, 20)","(10, 15, 15, 20)","[0, 0, 0, 0]",True,7,"[3, 8, 8, 13]","[3, 8, 8, 13]","[0, 0, 0, 0]"
1769699291,3,0,11,16,"[(16, 1), (19, 1)]",13,"[3, 6]","[4, 4, 5]","[2, 0, 1]","[4, 4, 3]","(11, 16, 16, 21)","(11, 16, 16, 21)","[0, 0, 0, 0]",True,8,"[3, 8, 8, 13]","[3, 8, 8, 13]","[0, 0, 0, 0]"
1769699291,3,0,12,17,"[(17, 1), (20, 1)]",13,"[4, 7]","[4, 4, 5]","[2, 0, 1]","[4, 4, 4]","(12, 17, 17, 22)","(12, 17, 17, 22)","[0, 0, 0, 0]",True,9,"[3, 8, 8, 13]","[3, 8, 8, 13]","[0, 0, 0, 0]"
1769699291,3,0,13,18,"[(18, 1), (21, 1)]",13,"[5, 8]","[4, 4, 5]","[2, 0, 1]","[4, 4, 5]","(13, 18, 18, 23)","(13, 18, 18, 23)","[0, 0, 0, 0]",True,10,"[3, 8, 8, 13]","[3, 8, 8, 13]","[0, 0, 0, 0]"
1769699291,3,0,14,19,"[(19, 1), (22, 1)]",13,"[6, 9]","[4, 4, 5]","[2, 0, 1]","[4, 4, 6]","(14, 19, 19, 24)","(14, 19, 19, 24)","[0, 0, 0, 0]",True,11,"[3, 8, 8, 13]","[3, 8, 8, 13]","[0, 0, 0, 0]"
1769699291,3,0,10,15,"[(15, 1), (18, 1)]",13,"[2, 5]","[4, 4, 5]","[2, 0, 2]","[4, 4, 3]","(10, 14, 14, 18)","(10, 15, 15, 20)","[0, 1, 1, 2]",True,7,"[3, 7, 7, 11]","[3, 8, 8, 13]","[0, 1, 1, 2]"
1769699291,3,0,11,16,"[(16, 1), (19, 1)]",13,"[3, 6]","[4, 4, 5]","[2, 0, 2]","[4, 4, 4]","(11, 15, 15, 19)","(11, 16, 16, 21)","[0, 1, 1, 2]",True,8,"[3, 7, 7, 11]","[3, 8, 8, 13]","[0, 1, 1, 2]"
1769699291,3,0,12,17,"[(17, 1), (20, 1)]",13,"[4, 7]","[4, 4, 5]","[2, 0, 2]","[4, 4, 5]","(12, 16, 16, 20)","(12, 17, 17, 22)","[0, 1, 1, 2]",True,9,"[3, 7, 7, 11]","[3, 8, 8, 13]","[0, 1, 1, 2]"
1769699291,3,0,13,18,"[(18, 1), (21, 1)]",13,"[5, 8]","[4, 4, 5]","[2, 0, 2]","[4, 4, 6]","(13, 17, 17, 21)","(13, 18, 18, 23)","[0, 1, 1, 2]",True,10,"[3, 7, 7, 11]","[3, 8, 8, 13]","[0, 1, 1, 2]"
1769699291,3,0,14,19,"[(19, 1), (22, 1)]",13,"[6, 9]","[4, 4, 5]","[2, 0, 2]","[4, 4, 7]","(14, 18, 18, 22)","(14, 19, 19, 24)","[0, 1, 1, 2]",True,11,"[3, 7, 7, 11]","[3, 8, 8, 13]","[0, 1, 1, 2]"
1769699291,3,0,10,15,"[(15, 1), (18, 1)]",13,"[2, 5]","[4, 4, 5]","[2, 0, 3]","[4, 4, 4]","(11, 15, 15, 19)","(10, 15, 15, 20)","[-1, 0, 0, 1]",True,7,"[4, 8, 8, 12]","[3, 8, 8, 13]","[-1, 0, 0, 1]"
1769699291,3,0,11,16,"[(16, 1), (19, 1)]",13,"[3, 6]","[4, 4, 5]","[2, 0, 3]","[4, 4, 5]","(12, 16, 16, 20)","(11, 16, 16, 21)","[-1, 0, 0, 1]",True,8,"[4, 8, 8, 12]","[3, 8, 8, 13]","[-1, 0, 0, 1]"
1769699291,3,0,12,17,"[(17, 1), (20, 1)]",13,"[4, 7]","[4, 4, 5]","[2, 0, 3]","[4, 4, 6]","(13, 17, 17, 21)","(12, 17, 17, 22)","[-1, 0, 0, 1]",True,9,"[4, 8, 8, 12]","[3, 8, 8, 13]","[-1, 0, 0, 1]"
1769699291,3,0,13,18,"[(18, 1), (21, 1)]",13,"[5, 8]","[4, 4, 5]","[2, 0, 3]","[4, 4, 7]","(14, 18, 18, 22)","(13, 18, 18, 23)","[-1, 0, 0, 1]",True,10,"[4, 8, 8, 12]","[3, 8, 8, 13]","[-1, 0, 0, 1]"
1769699291,3,0,14,19,"[(19, 1), (22, 1)]",13,"[6, 9]","[4, 4, 5]","[2, 0, 3]","[4, 4, 8]","(15, 19, 19, 23)","(14, 19, 19, 24)","[-1, 0, 0, 1]",True,11,"[4, 8, 8, 12]","[3, 8, 8, 13]","[-1, 0, 0, 1]"
1769699291,3,0,10,15,"[(15, 1), (18, 1)]",13,"[2, 5]","[4, 4, 5]","[2, 0, 4]","[4, 4, 5]","(10, 15, 15, 19)","(10, 15, 15, 20)","[0, 0, 0, 1]",True,7,"[3, 8, 8, 12]","[3, 8, 8, 13]","[0, 0, 0, 1]"
1769699291,3,0,11,16,"[(16, 1), (19, 1)]",13,"[3, 6]","[4, 4, 5]","[2, 0, 4]","[4, 4, 6]","(11, 16, 16, 20)","(11, 16, 16, 21)","[0, 0, 0, 1]",True,8,"[3, 8, 8, 12]","[3, 8, 8, 13]","[0, 0, 0, 1]"
1769699291,3,0,12,17,"[(17, 1), (20, 1)]",13,"[4, 7]","[4, 4, 5]","[2, 0, 4]","[4, 4, 7]","(12, 17, 17, 21)","(12, 17, 17, 22)","[0, 0, 0, 1]",True,9,"[3, 8, 8, 12]","[3, 8, 8, 13]","[0, 0, 0, 1]"
1769699291,3,0,13,18,"[(18, 1), (21, 1)]",13,"[5, 8]","[4, 4, 5]","[2, 0, 4]","[4, 4, 8]","(13, 18, 18, 22)","(13, 18, 18, 23)","[0, 0, 0, 1]",True,10,"[3, 8, 8, 12]","[3, 8, 8, 13]","[0, 0, 0, 1]"
1769699291,3,0,14,19,"[(19, 1), (22, 1)]",13,"[6, 9]","[4, 4, 5]","[2, 0, 4]","[4, 4, 9]","(14, 19, 19, 23)","(14, 19, 19, 24)","[0, 0, 0, 1]",True,11,"[3, 8, 8, 12]","[3, 8, 8, 13]","[0, 0, 0, 1]"
1769699291,3,0,8,13,"[(13, 1), (15, 1)]",13,"[0, 2]","[4, 4, 5]","[2, 1, 0]","[4, 2, 1]","(8, 12, 12, 16)","(8, 13, 13, 18)","[0, 1, 1, 2]",True,4,"[4, 8, 8, 12]","[4, 9, 9, 14]","[0, 1, 1, 2]"
1769699291,3,0,9,14,"[(14, 1), (16, 1)]",13,"[1, 3]","[4, 4, 5]","[2, 1, 0]","[4, 2, 2]","(9, 13, 13, 17)","(9, 14, 14, 19)","[0, 1, 1, 2]",True,5,"[4, 8, 8, 12]","[4, 9, 9, 14]","[0, 1, 1, 2]"
1769699291,3,0,10,15,"[(15, 1), (17, 1)]",13,"[2, 4]","[4, 4, 5]","[2, 1, 0]","[4, 2, 3]","(10, 14, 14, 18)","(10, 15, 15, 20)","[0, 1, 1, 2]",True,6,"[4, 8, 8, 12]","[4, 9, 9, 14]","[0, 1, 1, 2]"
1769699291,3,0,11,16,"[(16, 1), (18, 1)]",13,"[3, 5]","[4, 4, 5]","[2, 1, 0]","[4, 2, 4]","(11, 15, 15, 19)","(11, 16, 16, 21)","[0, 1, 1, 2]",True,7,"[4, 8, 8, 12]","[4, 9, 9, 14]","[0, 1, 1, 2]"
1769699291,3,0,12,17,"[(17, 1), (19, 1)]",13,"[4, 6]","[4, 4, 5]","[2, 1, 0]","[4, 2, 5]","(12, 16, 16, 20)","(12, 17, 17, 22)","[0, 1, 1, 2]",True,8,"[4, 8, 8, 12]","[4, 9, 9, 14]","[0, 1, 1, 2]"
1769699291,3,0,8,13,"[(13, 1), (15, 1)]",13,"[0, 2]","[4, 4, 5]","[2, 1, 1]","[4, 2, 2]","(9, 13, 13, 17)","(8, 13, 13, 18)","[-1, 0, 0, 1]",True,4,"[5, 9, 9, 13]","[4, 9, 9, 14]","[-1, 0, 0, 1]"
1769699291,3,0,9,14,"[(14, 1), (16, 1)]",13,"[1, 3]","[4, 4, 5]","[2, 1, 1]","[4, 2, 3]","(10, 14, 14, 18)","(9, 14, 14, 19)","[-1, 0, 0, 1]",True,5,"[5, 9, 9, 13]","[4, 9, 9, 14]","[-1, 0, 0, 1]"
1769699291,3,0,10,15,"[(15, 1), (17, 1)]",13,"[2, 4]","[4, 4, 5]","[2, 1, 1]","[4, 2, 4]","(11, 15, 15, 19)","(10, 15, 15, 20)","[-1, 0, 0, 1]",True,6,"[5, 9, 9, 13]","[4, 9, 9, 14]","[-1, 0, 0, 1]"
1769699291,3,0,11,16,"[(16, 1), (18, 1)]",13,"[3, 5]","[4, 4, 5]","[2, 1, 1]","[4, 2, 5]","(12, 16, 16, 20)","(11, 16, 16, 21)","[-1, 0, 0, 1]",True,7,"[5, 9, 9, 13]","[4, 9, 9, 14]","[-1, 0, 0, 1]"
1769699291,3,0,12,17,"[(17, 1), (19, 1)]",13,"[4, 6]","[4, 4, 5]","[2, 1, 1]","[4, 2, 6]","(13, 17, 17, 21)","(12, 17, 17, 22)","[-1, 0, 0, 1]",True,8,"[5, 9, 9, 13]","[4, 9, 9, 14]","[-1, 0, 0, 1]"
1769699291,3,0,8,13,"[(13, 1), (15, 1)]",13,"[0, 2]","[4, 4, 5]","[2, 1, 2]","[4, 2, 3]","(8, 13, 13, 17)","(8, 13, 13, 18)","[0, 0, 0, 1]",True,4,"[4, 9, 9, 13]","[4, 9, 9, 14]","[0, 0, 0, 1]"
1769699291,3,0,9,14,"[(14, 1), (16, 1)]",13,"[1, 3]","[4, 4, 5]","[2, 1, 2]","[4, 2, 4]","(9, 14, 14, 18)","(9, 14, 14, 19)","[0, 0, 0, 1]",True,5,"[4, 9, 9, 13]","[4, 9, 9, 14]","[0, 0, 0, 1]"
1769699291,3,0,10,15,"[(15, 1), (17, 1)]",13,"[2, 4]","[4, 4, 5]","[2, 1, 2]","[4, 2, 5]","(10, 15, 15, 19)","(10, 15, 15, 20)","[0, 0, 0, 1]",True,6,"[4, 9, 9, 13]","[4, 9, 9, 14]","[0, 0, 0, 1]"
1769699291,3,0,11,16,"[(16, 1), (18, 1)]",13,"[3, 5]","[4, 4, 5]","[2, 1, 2]","[4, 2, 6]","(11, 16, 16, 20)","(11, 16, 16, 21)","[0, 0, 0, 1]",True,7,"[4, 9, 9, 13]","[4, 9, 9, 14]","[0, 0, 0, 1]"
1769699291,3,0,12,17,"[(17, 1), (19, 1)]",13,"[4, 6]","[4, 4, 5]","[2, 1, 2]","[4, 2, 7]","(12, 17, 17, 21)","(12, 17, 17, 22)","[0, 0, 0, 1]",True,8,"[4, 9, 9, 13]","[4, 9, 9, 14]","[0, 0, 0, 1]"
1769699291,3,0,8,13,"[(13, 1), (15, 1)]",13,"[0, 2]","[4, 4, 5]","[2, 1, 3]","[4, 2, 4]","(8, 13, 13, 18)","(8, 13, 13, 18)","[0, 0, 0, 0]",True,4,"[4, 9, 9, 14]","[4, 9, 9, 14]","[0, 0, 0, 0]"
1769699291,3,0,9,14,"[(14, 1), (16, 1)]",13,"[1, 3]","[4, 4, 5]","[2, 1, 3]","[4, 2, 5]","(9, 14, 14, 19)","(9, 14, 14, 19)","[0, 0, 0, 0]",True,5,"[4, 9, 9, 14]","[4, 9, 9, 14]","[0, 0, 0, 0]"
1769699291,3,0,10,15,"[(15, 1), (17, 1)]",13,"[2, 4]","[4, 4, 5]","[2, 1, 3]","[4, 2, 6]","(10, 15, 15, 20)","(10, 15, 15, 20)","[0, 0, 0, 0]",True,6,"[4, 9, 9, 14]","[4, 9, 9, 14]","[0, 0, 0, 0]"
1769699291,3,0,11,16,"[(16, 1), (18, 1)]",13,"[3, 5]","[4, 4, 5]","[2, 1, 3]","[4, 2, 7]","(11, 16, 16, 21)","(11, 16, 16, 21)","[0, 0, 0, 0]",True,7,"[4, 9, 9, 14]","[4, 9, 9, 14]","[0, 0, 0, 0]"
1769699291,3,0,12,17,"[(17, 1), (19, 1)]",13,"[4, 6]","[4, 4, 5]","[2, 1, 3]","[4, 2, 8]","(12, 17, 17, 22)","(12, 17, 17, 22)","[0, 0, 0, 0]",True,8,"[4, 9, 9, 14]","[4, 9, 9, 14]","[0, 0, 0, 0]"
1769699291,3,0,8,13,"[(13, 1), (15, 1)]",13,"[0, 2]","[4, 4, 5]","[2, 1, 4]","[4, 2, 5]","(8, 13, 13, 18)","(8, 13, 13, 18)","[0, 0, 0, 0]",True,4,"[4, 9, 9, 14]","[4, 9, 9, 14]","[0, 0, 0, 0]"
1769699291,3,0,9,14,"[(14, 1), (16, 1)]",13,"[1, 3]","[4, 4, 5]","[2, 1, 4]","[4, 2, 6]","(9, 14, 14, 19)","(9, 14, 14, 19)","[0, 0, 0, 0]",True,5,"[4, 9, 9, 14]","[4, 9, 9, 14]","[0, 0, 0, 0]"
1769699291,3,0,10,15,"[(15, 1), (17, 1)]",13,"[2, 4]","[4, 4, 5]","[2, 1, 4]","[4, 2, 7]","(10, 15, 15, 20)","(10, 15, 15, 20)","[0, 0, 0, 0]",True,6,"[4, 9, 9, 14]","[4, 9, 9, 14]","[0, 0, 0, 0]"
1769699291,3,0,11,16,"[(16, 1), (18, 1)]",13,"[3, 5]","[4, 4, 5]","[2, 1, 4]","[4, 2, 8]","(11, 16, 16, 21)","(11, 16, 16, 21)","[0, 0, 0, 0]",True,7,"[4, 9, 9, 14]","[4, 9, 9, 14]","[0, 0, 0, 0]"
1769699291,3,0,12,17,"[(17, 1), (19, 1)]",13,"[4, 6]","[4, 4, 5]","[2, 1, 4]","[4, 2, 9]","(12, 17, 17, 22)","(12, 17, 17, 22)","[0, 0, 0, 0]",True,8,"[4, 9, 9, 14]","[4, 9, 9, 14]","[0, 0, 0, 0]"
1769699291,3,0,9,14,"[(14, 1), (16, 1)]",13,"[1, 3]","[4, 4, 5]","[2, 1, 0]","[4, 3, 1]","(9, 14, 14, 19)","(9, 14, 14, 19)","[0, 0, 0, 0]",True,5,"[4, 9, 9, 14]","[4, 9, 9, 14]","[0, 0, 0, 0]"
1769699291,3,0,10,15,"[(15, 1), (17, 1)]",13,"[2, 4]","[4, 4, 5]","[2, 1, 0]","[4, 3, 2]","(10, 15, 15, 20)","(10, 15, 15, 20)","[0, 0, 0, 0]",True,6,"[4, 9, 9, 14]","[4, 9, 9, 14]","[0, 0, 0, 0]"
1769699291,3,0,11,16,"[(16, 1), (18, 1)]",13,"[3, 5]","[4, 4, 5]","[2, 1, 0]","[4, 3, 3]","(11, 16, 16, 21)","(11, 16, 16, 21)","[0, 0, 0, 0]",True,7,"[4, 9, 9, 14]","[4, 9, 9, 14]","[0, 0, 0, 0]"
1769699291,3,0,12,17,"[(17, 1), (19, 1)]",13,"[4, 6]","[4, 4, 5]","[2, 1, 0]","[4, 3, 4]","(12, 17, 17, 22)","(12, 17, 17, 22)","[0, 0, 0, 0]",True,8,"[4, 9, 9, 14]","[4, 9, 9, 14]","[0, 0, 0, 0]"
1769699291,3,0,13,18,"[(18, 1), (20, 1)]",13,"[5, 7]","[4, 4, 5]","[2, 1, 0]","[4, 3, 5]","(13, 18, 18, 23)","(13, 18, 18, 23)","[0, 0, 0, 0]",True,9,"[4, 9, 9, 14]","[4, 9, 9, 14]","[0, 0, 0, 0]"
1769699291,3,0,9,14,"[(14, 1), (16, 1)]",13,"[1, 3]","[4, 4, 5]","[2, 1, 1]","[4, 3, 2]","(9, 13, 13, 17)","(9, 14, 14, 19)","[0, 1, 1, 2]",True,5,"[4, 8, 8, 12]","[4, 9, 9, 14]","[0, 1, 1, 2]"
1769699291,3,0,10,15,"[(15, 1), (17, 1)]",13,"[2, 4]","[4, 4, 5]","[2, 1, 1]","[4, 3, 3]","(10, 14, 14, 18)","(10, 15, 15, 20)","[0, 1, 1, 2]",True,6,"[4, 8, 8, 12]","[4, 9, 9, 14]","[0, 1, 1, 2]"
1769699291,3,0,11,16,"[(16, 1), (18, 1)]",13,"[3, 5]","[4, 4, 5]","[2, 1, 1]","[4, 3, 4]","(11, 15, 15, 19)","(11, 16, 16, 21)","[0, 1, 1, 2]",True,7,"[4, 8, 8, 12]","[4, 9, 9, 14]","[0, 1, 1, 2]"
1769699291,3,0,12,17,"[(17, 1), (19, 1)]",13,"[4, 6]","[4, 4, 5]","[2, 1, 1]","[4, 3, 5]","(12, 16, 16, 20)","(12, 17, 17, 22)","[0, 1, 1, 2]",True,8,"[4, 8, 8, 12]","[4, 9, 9, 14]","[0, 1, 1, 2]"
1769699291,3,0,13,18,"[(18, 1), (20, 1)]",13,"[5, 7]","[4, 4, 5]","[2, 1, 1]","[4, 3, 6]","(13, 17, 17, 21)","(13, 18, 18, 23)","[0, 1, 1, 2]",True,9,"[4, 8, 8, 12]","[4, 9, 9, 14]","[0, 1, 1, 2]"
1769699291,3,0,9,14,"[(14, 1), (16, 1)]",13,"[1, 3]","[4, 4, 5]","[2, 1, 2]","[4, 3, 3]","(10, 14, 14, 18)","(9, 14, 14, 19)","[-1, 0, 0, 1]",True,5,"[5, 9, 9, 13]","[4, 9, 9, 14]","[-1, 0, 0, 1]"
1769699291,3,0,10,15,"[(15, 1), (17, 1)]",13,"[2, 4]","[4, 4, 5]","[2, 1, 2]","[4, 3, 4]","(11, 15, 15, 19)","(10, 15, 15, 20)","[-1, 0, 0, 1]",True,6,"[5, 9, 9, 13]","[4, 9, 9, 14]","[-1, 0, 0, 1]"
1769699291,3,0,11,16,"[(16, 1), (18, 1)]",13,"[3, 5]","[4, 4, 5]","[2, 1, 2]","[4, 3, 5]","(12, 16, 16, 20)","(11, 16, 16, 21)","[-1, 0, 0, 1]",True,7,"[5, 9, 9, 13]","[4, 9, 9, 14]","[-1, 0, 0, 1]"
1769699291,3,0,12,17,"[(17, 1), (19, 1)]",13,"[4, 6]","[4, 4, 5]","[2, 1, 2]","[4, 3, 6]","(13, 17, 17, 21)","(12, 17, 17, 22)","[-1, 0, 0, 1]",True,8,"[5, 9, 9, 13]","[4, 9, 9, 14]","[-1, 0, 0, 1]"
1769699291,3,0,13,18,"[(18, 1), (20, 1)]",13,"[5, 7]","[4, 4, 5]","[2, 1, 2]","[4, 3, 7]","(14, 18, 18, 22)","(13, 18, 18, 23)","[-1, 0, 0, 1]",True,9,"[5, 9, 9, 13]","[4, 9, 9, 14]","[-1, 0, 0, 1]"
1769699291,3,0,9,14,"[(14, 1), (16, 1)]",13,"[1, 3]","[4, 4, 5]","[2, 1, 3]","[4, 3, 4]","(9, 14, 14, 18)","(9, 14, 14, 19)","[0, 0, 0, 1]",True,5,"[4, 9, 9, 13]","[4, 9, 9, 14]","[0, 0, 0, 1]"
1769699291,3,0,10,15,"[(15, 1), (17, 1)]",13,"[2, 4]","[4, 4, 5]","[2, 1, 3]","[4, 3, 5]","(10, 15, 15, 19)","(10, 15, 15, 20)","[0, 0, 0, 1]",True,6,"[4, 9, 9, 13]","[4, 9, 9, 14]","[0, 0, 0, 1]"
1769699291,3,0,11,16,"[(16, 1), (18, 1)]",13,"[3, 5]","[4, 4, 5]","[2, 1, 3]","[4, 3, 6]","(11, 16, 16, 20)","(11, 16, 16, 21)","[0, 0, 0, 1]",True,7,"[4, 9, 9, 13]","[4, 9, 9, 14]","[0, 0, 0, 1]"
