seeds,num_tasks,per_jitter,zero_jitter,best_latency,"(latency, count)",sum_period,diff,periods,read_offsets,write_offsets,"original_latencies(LF,FF,LL,FL)","zero_jitter_latencies(LF,FF,LL,FL)","diff_latencies(LF,FF,LL,FL)",ff_ll_equal,sum_execution_time,sync_original,sync_zero_jitter,diff_sync
1769699310,3,0,10,15,"[(15, 2)]",12,"[3, 3]","[5, 3, 4]","[2, 1, 0]","[4, 3, 1]","(9, 15, 15, 23)","(10, 15, 15, 20)","[1, 0, 0, -3]",True,5,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,11,16,"[(16, 2)]",12,"[4, 4]","[5, 3, 4]","[2, 1, 0]","[4, 3, 2]","(10, 16, 16, 24)","(11, 16, 16, 21)","[1, 0, 0, -3]",True,6,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,12,17,"[(17, 2)]",12,"[5, 5]","[5, 3, 4]","[2, 1, 0]","[4, 3, 3]","(11, 17, 17, 25)","(12, 17, 17, 22)","[1, 0, 0, -3]",True,7,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[2, 1, 0]","[4, 3, 4]","(12, 18, 18, 26)","(13, 18, 18, 23)","[1, 0, 0, -3]",True,8,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,10,15,"[(15, 2)]",12,"[3, 3]","[5, 3, 4]","[2, 1, 1]","[4, 3, 2]","(9, 15, 15, 23)","(10, 15, 15, 20)","[1, 0, 0, -3]",True,5,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,11,16,"[(16, 2)]",12,"[4, 4]","[5, 3, 4]","[2, 1, 1]","[4, 3, 3]","(10, 16, 16, 24)","(11, 16, 16, 21)","[1, 0, 0, -3]",True,6,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,12,17,"[(17, 2)]",12,"[5, 5]","[5, 3, 4]","[2, 1, 1]","[4, 3, 4]","(11, 17, 17, 25)","(12, 17, 17, 22)","[1, 0, 0, -3]",True,7,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[2, 1, 1]","[4, 3, 5]","(12, 18, 18, 26)","(13, 18, 18, 23)","[1, 0, 0, -3]",True,8,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,10,15,"[(15, 2)]",12,"[3, 3]","[5, 3, 4]","[2, 1, 2]","[4, 3, 3]","(10, 15, 15, 20)","(10, 15, 15, 20)","[0, 0, 0, 0]",True,5,"[5, 10, 10, 15]","[5, 10, 10, 15]","[0, 0, 0, 0]"
1769699310,3,0,11,16,"[(16, 2)]",12,"[4, 4]","[5, 3, 4]","[2, 1, 2]","[4, 3, 4]","(11, 16, 16, 21)","(11, 16, 16, 21)","[0, 0, 0, 0]",True,6,"[5, 10, 10, 15]","[5, 10, 10, 15]","[0, 0, 0, 0]"
1769699310,3,0,12,17,"[(17, 2)]",12,"[5, 5]","[5, 3, 4]","[2, 1, 2]","[4, 3, 5]","(12, 17, 17, 22)","(12, 17, 17, 22)","[0, 0, 0, 0]",True,7,"[5, 10, 10, 15]","[5, 10, 10, 15]","[0, 0, 0, 0]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[2, 1, 2]","[4, 3, 6]","(13, 18, 18, 23)","(13, 18, 18, 23)","[0, 0, 0, 0]",True,8,"[5, 10, 10, 15]","[5, 10, 10, 15]","[0, 0, 0, 0]"
1769699310,3,0,10,15,"[(15, 2)]",12,"[3, 3]","[5, 3, 4]","[2, 1, 3]","[4, 3, 4]","(9, 15, 15, 23)","(10, 15, 15, 20)","[1, 0, 0, -3]",True,5,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,11,16,"[(16, 2)]",12,"[4, 4]","[5, 3, 4]","[2, 1, 3]","[4, 3, 5]","(10, 16, 16, 24)","(11, 16, 16, 21)","[1, 0, 0, -3]",True,6,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,12,17,"[(17, 2)]",12,"[5, 5]","[5, 3, 4]","[2, 1, 3]","[4, 3, 6]","(11, 17, 17, 25)","(12, 17, 17, 22)","[1, 0, 0, -3]",True,7,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[2, 1, 3]","[4, 3, 7]","(12, 18, 18, 26)","(13, 18, 18, 23)","[1, 0, 0, -3]",True,8,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,11,16,"[(16, 2)]",12,"[4, 4]","[5, 3, 4]","[2, 1, 0]","[4, 4, 1]","(10, 16, 16, 24)","(11, 16, 16, 21)","[1, 0, 0, -3]",True,6,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,12,17,"[(17, 2)]",12,"[5, 5]","[5, 3, 4]","[2, 1, 0]","[4, 4, 2]","(11, 17, 17, 25)","(12, 17, 17, 22)","[1, 0, 0, -3]",True,7,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[2, 1, 0]","[4, 4, 3]","(12, 18, 18, 26)","(13, 18, 18, 23)","[1, 0, 0, -3]",True,8,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[2, 1, 0]","[4, 4, 4]","(13, 19, 19, 27)","(14, 19, 19, 24)","[1, 0, 0, -3]",True,9,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,11,16,"[(16, 2)]",12,"[4, 4]","[5, 3, 4]","[2, 1, 1]","[4, 4, 2]","(10, 16, 16, 24)","(11, 16, 16, 21)","[1, 0, 0, -3]",True,6,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,12,17,"[(17, 2)]",12,"[5, 5]","[5, 3, 4]","[2, 1, 1]","[4, 4, 3]","(11, 17, 17, 25)","(12, 17, 17, 22)","[1, 0, 0, -3]",True,7,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[2, 1, 1]","[4, 4, 4]","(12, 18, 18, 26)","(13, 18, 18, 23)","[1, 0, 0, -3]",True,8,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[2, 1, 1]","[4, 4, 5]","(13, 19, 19, 27)","(14, 19, 19, 24)","[1, 0, 0, -3]",True,9,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,11,16,"[(16, 2)]",12,"[4, 4]","[5, 3, 4]","[2, 1, 2]","[4, 4, 3]","(10, 16, 16, 24)","(11, 16, 16, 21)","[1, 0, 0, -3]",True,6,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,12,17,"[(17, 2)]",12,"[5, 5]","[5, 3, 4]","[2, 1, 2]","[4, 4, 4]","(11, 17, 17, 25)","(12, 17, 17, 22)","[1, 0, 0, -3]",True,7,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[2, 1, 2]","[4, 4, 5]","(12, 18, 18, 26)","(13, 18, 18, 23)","[1, 0, 0, -3]",True,8,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[2, 1, 2]","[4, 4, 6]","(13, 19, 19, 27)","(14, 19, 19, 24)","[1, 0, 0, -3]",True,9,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,11,16,"[(16, 2)]",12,"[4, 4]","[5, 3, 4]","[2, 1, 3]","[4, 4, 4]","(11, 16, 16, 21)","(11, 16, 16, 21)","[0, 0, 0, 0]",True,6,"[5, 10, 10, 15]","[5, 10, 10, 15]","[0, 0, 0, 0]"
1769699310,3,0,12,17,"[(17, 2)]",12,"[5, 5]","[5, 3, 4]","[2, 1, 3]","[4, 4, 5]","(12, 17, 17, 22)","(12, 17, 17, 22)","[0, 0, 0, 0]",True,7,"[5, 10, 10, 15]","[5, 10, 10, 15]","[0, 0, 0, 0]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[2, 1, 3]","[4, 4, 6]","(13, 18, 18, 23)","(13, 18, 18, 23)","[0, 0, 0, 0]",True,8,"[5, 10, 10, 15]","[5, 10, 10, 15]","[0, 0, 0, 0]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[2, 1, 3]","[4, 4, 7]","(14, 19, 19, 24)","(14, 19, 19, 24)","[0, 0, 0, 0]",True,9,"[5, 10, 10, 15]","[5, 10, 10, 15]","[0, 0, 0, 0]"
1769699310,3,0,9,14,"[(14, 2)]",12,"[2, 2]","[5, 3, 4]","[2, 2, 0]","[4, 3, 1]","(8, 14, 14, 19)","(9, 14, 14, 19)","[1, 0, 0, 0]",True,4,"[4, 10, 10, 15]","[5, 10, 10, 15]","[1, 0, 0, 0]"
1769699310,3,0,10,15,"[(15, 2)]",12,"[3, 3]","[5, 3, 4]","[2, 2, 0]","[4, 3, 2]","(9, 15, 15, 20)","(10, 15, 15, 20)","[1, 0, 0, 0]",True,5,"[4, 10, 10, 15]","[5, 10, 10, 15]","[1, 0, 0, 0]"
1769699310,3,0,11,16,"[(16, 2)]",12,"[4, 4]","[5, 3, 4]","[2, 2, 0]","[4, 3, 3]","(10, 16, 16, 21)","(11, 16, 16, 21)","[1, 0, 0, 0]",True,6,"[4, 10, 10, 15]","[5, 10, 10, 15]","[1, 0, 0, 0]"
1769699310,3,0,12,17,"[(17, 2)]",12,"[5, 5]","[5, 3, 4]","[2, 2, 0]","[4, 3, 4]","(11, 17, 17, 22)","(12, 17, 17, 22)","[1, 0, 0, 0]",True,7,"[4, 10, 10, 15]","[5, 10, 10, 15]","[1, 0, 0, 0]"
1769699310,3,0,9,14,"[(14, 2)]",12,"[2, 2]","[5, 3, 4]","[2, 2, 1]","[4, 3, 2]","(8, 14, 14, 22)","(9, 14, 14, 19)","[1, 0, 0, -3]",True,4,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,10,15,"[(15, 2)]",12,"[3, 3]","[5, 3, 4]","[2, 2, 1]","[4, 3, 3]","(9, 15, 15, 23)","(10, 15, 15, 20)","[1, 0, 0, -3]",True,5,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,11,16,"[(16, 2)]",12,"[4, 4]","[5, 3, 4]","[2, 2, 1]","[4, 3, 4]","(10, 16, 16, 24)","(11, 16, 16, 21)","[1, 0, 0, -3]",True,6,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,12,17,"[(17, 2)]",12,"[5, 5]","[5, 3, 4]","[2, 2, 1]","[4, 3, 5]","(11, 17, 17, 25)","(12, 17, 17, 22)","[1, 0, 0, -3]",True,7,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,9,14,"[(14, 2)]",12,"[2, 2]","[5, 3, 4]","[2, 2, 2]","[4, 3, 3]","(8, 14, 14, 22)","(9, 14, 14, 19)","[1, 0, 0, -3]",True,4,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,10,15,"[(15, 2)]",12,"[3, 3]","[5, 3, 4]","[2, 2, 2]","[4, 3, 4]","(9, 15, 15, 23)","(10, 15, 15, 20)","[1, 0, 0, -3]",True,5,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,11,16,"[(16, 2)]",12,"[4, 4]","[5, 3, 4]","[2, 2, 2]","[4, 3, 5]","(10, 16, 16, 24)","(11, 16, 16, 21)","[1, 0, 0, -3]",True,6,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,12,17,"[(17, 2)]",12,"[5, 5]","[5, 3, 4]","[2, 2, 2]","[4, 3, 6]","(11, 17, 17, 25)","(12, 17, 17, 22)","[1, 0, 0, -3]",True,7,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,9,14,"[(14, 2)]",12,"[2, 2]","[5, 3, 4]","[2, 2, 3]","[4, 3, 4]","(8, 14, 14, 22)","(9, 14, 14, 19)","[1, 0, 0, -3]",True,4,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,10,15,"[(15, 2)]",12,"[3, 3]","[5, 3, 4]","[2, 2, 3]","[4, 3, 5]","(9, 15, 15, 23)","(10, 15, 15, 20)","[1, 0, 0, -3]",True,5,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,11,16,"[(16, 2)]",12,"[4, 4]","[5, 3, 4]","[2, 2, 3]","[4, 3, 6]","(10, 16, 16, 24)","(11, 16, 16, 21)","[1, 0, 0, -3]",True,6,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,12,17,"[(17, 2)]",12,"[5, 5]","[5, 3, 4]","[2, 2, 3]","[4, 3, 7]","(11, 17, 17, 25)","(12, 17, 17, 22)","[1, 0, 0, -3]",True,7,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,10,15,"[(15, 2)]",12,"[3, 3]","[5, 3, 4]","[2, 2, 0]","[4, 4, 1]","(9, 15, 15, 23)","(10, 15, 15, 20)","[1, 0, 0, -3]",True,5,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,11,16,"[(16, 2)]",12,"[4, 4]","[5, 3, 4]","[2, 2, 0]","[4, 4, 2]","(10, 16, 16, 24)","(11, 16, 16, 21)","[1, 0, 0, -3]",True,6,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,12,17,"[(17, 2)]",12,"[5, 5]","[5, 3, 4]","[2, 2, 0]","[4, 4, 3]","(11, 17, 17, 25)","(12, 17, 17, 22)","[1, 0, 0, -3]",True,7,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[2, 2, 0]","[4, 4, 4]","(12, 18, 18, 26)","(13, 18, 18, 23)","[1, 0, 0, -3]",True,8,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,10,15,"[(15, 2)]",12,"[3, 3]","[5, 3, 4]","[2, 2, 1]","[4, 4, 2]","(9, 15, 15, 20)","(10, 15, 15, 20)","[1, 0, 0, 0]",True,5,"[4, 10, 10, 15]","[5, 10, 10, 15]","[1, 0, 0, 0]"
1769699310,3,0,11,16,"[(16, 2)]",12,"[4, 4]","[5, 3, 4]","[2, 2, 1]","[4, 4, 3]","(10, 16, 16, 21)","(11, 16, 16, 21)","[1, 0, 0, 0]",True,6,"[4, 10, 10, 15]","[5, 10, 10, 15]","[1, 0, 0, 0]"
1769699310,3,0,12,17,"[(17, 2)]",12,"[5, 5]","[5, 3, 4]","[2, 2, 1]","[4, 4, 4]","(11, 17, 17, 22)","(12, 17, 17, 22)","[1, 0, 0, 0]",True,7,"[4, 10, 10, 15]","[5, 10, 10, 15]","[1, 0, 0, 0]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[2, 2, 1]","[4, 4, 5]","(12, 18, 18, 23)","(13, 18, 18, 23)","[1, 0, 0, 0]",True,8,"[4, 10, 10, 15]","[5, 10, 10, 15]","[1, 0, 0, 0]"
1769699310,3,0,10,15,"[(15, 2)]",12,"[3, 3]","[5, 3, 4]","[2, 2, 2]","[4, 4, 3]","(9, 15, 15, 23)","(10, 15, 15, 20)","[1, 0, 0, -3]",True,5,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,11,16,"[(16, 2)]",12,"[4, 4]","[5, 3, 4]","[2, 2, 2]","[4, 4, 4]","(10, 16, 16, 24)","(11, 16, 16, 21)","[1, 0, 0, -3]",True,6,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,12,17,"[(17, 2)]",12,"[5, 5]","[5, 3, 4]","[2, 2, 2]","[4, 4, 5]","(11, 17, 17, 25)","(12, 17, 17, 22)","[1, 0, 0, -3]",True,7,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[2, 2, 2]","[4, 4, 6]","(12, 18, 18, 26)","(13, 18, 18, 23)","[1, 0, 0, -3]",True,8,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,10,15,"[(15, 2)]",12,"[3, 3]","[5, 3, 4]","[2, 2, 3]","[4, 4, 4]","(9, 15, 15, 23)","(10, 15, 15, 20)","[1, 0, 0, -3]",True,5,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,11,16,"[(16, 2)]",12,"[4, 4]","[5, 3, 4]","[2, 2, 3]","[4, 4, 5]","(10, 16, 16, 24)","(11, 16, 16, 21)","[1, 0, 0, -3]",True,6,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,12,17,"[(17, 2)]",12,"[5, 5]","[5, 3, 4]","[2, 2, 3]","[4, 4, 6]","(11, 17, 17, 25)","(12, 17, 17, 22)","[1, 0, 0, -3]",True,7,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[2, 2, 3]","[4, 4, 7]","(12, 18, 18, 26)","(13, 18, 18, 23)","[1, 0, 0, -3]",True,8,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,11,16,"[(16, 2)]",12,"[4, 4]","[5, 3, 4]","[2, 2, 0]","[4, 5, 1]","(10, 16, 16, 24)","(11, 16, 16, 21)","[1, 0, 0, -3]",True,6,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,12,17,"[(17, 2)]",12,"[5, 5]","[5, 3, 4]","[2, 2, 0]","[4, 5, 2]","(11, 17, 17, 25)","(12, 17, 17, 22)","[1, 0, 0, -3]",True,7,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[2, 2, 0]","[4, 5, 3]","(12, 18, 18, 26)","(13, 18, 18, 23)","[1, 0, 0, -3]",True,8,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[2, 2, 0]","[4, 5, 4]","(13, 19, 19, 27)","(14, 19, 19, 24)","[1, 0, 0, -3]",True,9,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,11,16,"[(16, 2)]",12,"[4, 4]","[5, 3, 4]","[2, 2, 1]","[4, 5, 2]","(10, 16, 16, 24)","(11, 16, 16, 21)","[1, 0, 0, -3]",True,6,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,12,17,"[(17, 2)]",12,"[5, 5]","[5, 3, 4]","[2, 2, 1]","[4, 5, 3]","(11, 17, 17, 25)","(12, 17, 17, 22)","[1, 0, 0, -3]",True,7,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[2, 2, 1]","[4, 5, 4]","(12, 18, 18, 26)","(13, 18, 18, 23)","[1, 0, 0, -3]",True,8,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[2, 2, 1]","[4, 5, 5]","(13, 19, 19, 27)","(14, 19, 19, 24)","[1, 0, 0, -3]",True,9,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,11,16,"[(16, 2)]",12,"[4, 4]","[5, 3, 4]","[2, 2, 2]","[4, 5, 3]","(10, 16, 16, 21)","(11, 16, 16, 21)","[1, 0, 0, 0]",True,6,"[4, 10, 10, 15]","[5, 10, 10, 15]","[1, 0, 0, 0]"
1769699310,3,0,12,17,"[(17, 2)]",12,"[5, 5]","[5, 3, 4]","[2, 2, 2]","[4, 5, 4]","(11, 17, 17, 22)","(12, 17, 17, 22)","[1, 0, 0, 0]",True,7,"[4, 10, 10, 15]","[5, 10, 10, 15]","[1, 0, 0, 0]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[2, 2, 2]","[4, 5, 5]","(12, 18, 18, 23)","(13, 18, 18, 23)","[1, 0, 0, 0]",True,8,"[4, 10, 10, 15]","[5, 10, 10, 15]","[1, 0, 0, 0]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[2, 2, 2]","[4, 5, 6]","(13, 19, 19, 24)","(14, 19, 19, 24)","[1, 0, 0, 0]",True,9,"[4, 10, 10, 15]","[5, 10, 10, 15]","[1, 0, 0, 0]"
1769699310,3,0,11,16,"[(16, 2)]",12,"[4, 4]","[5, 3, 4]","[2, 2, 3]","[4, 5, 4]","(10, 16, 16, 24)","(11, 16, 16, 21)","[1, 0, 0, -3]",True,6,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,12,17,"[(17, 2)]",12,"[5, 5]","[5, 3, 4]","[2, 2, 3]","[4, 5, 5]","(11, 17, 17, 25)","(12, 17, 17, 22)","[1, 0, 0, -3]",True,7,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[2, 2, 3]","[4, 5, 6]","(12, 18, 18, 26)","(13, 18, 18, 23)","[1, 0, 0, -3]",True,8,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[2, 2, 3]","[4, 5, 7]","(13, 19, 19, 27)","(14, 19, 19, 24)","[1, 0, 0, -3]",True,9,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,10,15,"[(15, 2)]",12,"[3, 3]","[5, 3, 4]","[2, 0, 0]","[5, 1, 1]","(9, 15, 15, 23)","(10, 15, 15, 20)","[1, 0, 0, -3]",True,5,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,11,16,"[(16, 2)]",12,"[4, 4]","[5, 3, 4]","[2, 0, 0]","[5, 1, 2]","(10, 16, 16, 24)","(11, 16, 16, 21)","[1, 0, 0, -3]",True,6,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,12,17,"[(17, 2)]",12,"[5, 5]","[5, 3, 4]","[2, 0, 0]","[5, 1, 3]","(11, 17, 17, 25)","(12, 17, 17, 22)","[1, 0, 0, -3]",True,7,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[2, 0, 0]","[5, 1, 4]","(12, 18, 18, 26)","(13, 18, 18, 23)","[1, 0, 0, -3]",True,8,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,10,15,"[(15, 2)]",12,"[3, 3]","[5, 3, 4]","[2, 0, 1]","[5, 1, 2]","(9, 15, 15, 20)","(10, 15, 15, 20)","[1, 0, 0, 0]",True,5,"[4, 10, 10, 15]","[5, 10, 10, 15]","[1, 0, 0, 0]"
1769699310,3,0,11,16,"[(16, 2)]",12,"[4, 4]","[5, 3, 4]","[2, 0, 1]","[5, 1, 3]","(10, 16, 16, 21)","(11, 16, 16, 21)","[1, 0, 0, 0]",True,6,"[4, 10, 10, 15]","[5, 10, 10, 15]","[1, 0, 0, 0]"
1769699310,3,0,12,17,"[(17, 2)]",12,"[5, 5]","[5, 3, 4]","[2, 0, 1]","[5, 1, 4]","(11, 17, 17, 22)","(12, 17, 17, 22)","[1, 0, 0, 0]",True,7,"[4, 10, 10, 15]","[5, 10, 10, 15]","[1, 0, 0, 0]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[2, 0, 1]","[5, 1, 5]","(12, 18, 18, 23)","(13, 18, 18, 23)","[1, 0, 0, 0]",True,8,"[4, 10, 10, 15]","[5, 10, 10, 15]","[1, 0, 0, 0]"
1769699310,3,0,10,15,"[(15, 2)]",12,"[3, 3]","[5, 3, 4]","[2, 0, 2]","[5, 1, 3]","(9, 15, 15, 23)","(10, 15, 15, 20)","[1, 0, 0, -3]",True,5,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,11,16,"[(16, 2)]",12,"[4, 4]","[5, 3, 4]","[2, 0, 2]","[5, 1, 4]","(10, 16, 16, 24)","(11, 16, 16, 21)","[1, 0, 0, -3]",True,6,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,12,17,"[(17, 2)]",12,"[5, 5]","[5, 3, 4]","[2, 0, 2]","[5, 1, 5]","(11, 17, 17, 25)","(12, 17, 17, 22)","[1, 0, 0, -3]",True,7,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[2, 0, 2]","[5, 1, 6]","(12, 18, 18, 26)","(13, 18, 18, 23)","[1, 0, 0, -3]",True,8,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,10,15,"[(15, 2)]",12,"[3, 3]","[5, 3, 4]","[2, 0, 3]","[5, 1, 4]","(9, 15, 15, 23)","(10, 15, 15, 20)","[1, 0, 0, -3]",True,5,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,11,16,"[(16, 2)]",12,"[4, 4]","[5, 3, 4]","[2, 0, 3]","[5, 1, 5]","(10, 16, 16, 24)","(11, 16, 16, 21)","[1, 0, 0, -3]",True,6,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
