seeds,num_tasks,per_jitter,zero_jitter,best_latency,run_time_order,"(latency, count)",periods,read_offsets,write_offsets
1769177868,3,0,21,21,3.680214285850525e-05,"[(21, 2)]","[9, 6, 3]","[6, 0, 0]","[15, 6, 3]"
1769177868,3,0,22,22,3.3342745155096054e-05,"[(22, 2)]","[9, 6, 3]","[6, 0, 1]","[15, 6, 4]"
1769177868,3,0,23,23,3.158906474709511e-05,"[(23, 2)]","[9, 6, 3]","[6, 0, 2]","[15, 6, 5]"
1769177868,3,0,24,24,3.3114105463027954e-05,"[(24, 2)]","[9, 6, 3]","[6, 1, 0]","[15, 7, 3]"
1769177868,3,0,22,22,3.4821685403585434e-05,"[(22, 2)]","[9, 6, 3]","[6, 1, 1]","[15, 7, 4]"
1769177868,3,0,23,23,3.474066033959389e-05,"[(23, 2)]","[9, 6, 3]","[6, 1, 2]","[15, 7, 5]"
1769177868,3,0,24,24,3.859028220176697e-05,"[(24, 2)]","[9, 6, 3]","[6, 2, 0]","[15, 8, 3]"
1769177868,3,0,25,25,3.249524161219597e-05,"[(25, 2)]","[9, 6, 3]","[6, 2, 1]","[15, 8, 4]"
1769177868,3,0,23,23,3.806315362453461e-05,"[(23, 2)]","[9, 6, 3]","[6, 2, 2]","[15, 8, 5]"
1769177868,3,0,21,21,3.2227952033281326e-05,"[(21, 2)]","[9, 6, 3]","[6, 3, 0]","[15, 9, 3]"
1769177868,3,0,22,22,3.329571336507797e-05,"[(22, 2)]","[9, 6, 3]","[6, 3, 1]","[15, 9, 4]"
1769177868,3,0,23,23,3.547733649611473e-05,"[(23, 2)]","[9, 6, 3]","[6, 3, 2]","[15, 9, 5]"
1769177868,3,0,24,24,3.4543219953775406e-05,"[(24, 2)]","[9, 6, 3]","[6, 4, 0]","[15, 10, 3]"
1769177868,3,0,22,22,3.3313874155282974e-05,"[(22, 2)]","[9, 6, 3]","[6, 4, 1]","[15, 10, 4]"
1769177868,3,0,23,23,5.702301859855652e-05,"[(23, 2)]","[9, 6, 3]","[6, 4, 2]","[15, 10, 5]"
1769177868,3,0,24,24,3.4844037145376205e-05,"[(24, 2)]","[9, 6, 3]","[6, 5, 0]","[15, 11, 3]"
1769177868,3,0,25,25,3.4057069569826126e-05,"[(25, 2)]","[9, 6, 3]","[6, 5, 1]","[15, 11, 4]"
1769177868,3,0,23,23,4.4893939048051834e-05,"[(23, 2)]","[9, 6, 3]","[6, 5, 2]","[15, 11, 5]"
1769177868,3,0,23,23,3.7357211112976074e-05,"[(23, 2)]","[9, 6, 3]","[7, 0, 0]","[16, 6, 3]"
1769177868,3,0,24,24,3.368966281414032e-05,"[(24, 2)]","[9, 6, 3]","[7, 0, 1]","[16, 6, 4]"
1769177868,3,0,25,25,3.282679244875908e-05,"[(25, 2)]","[9, 6, 3]","[7, 0, 2]","[16, 6, 5]"
1769177868,3,0,23,23,3.572087734937668e-05,"[(23, 2)]","[9, 6, 3]","[7, 1, 0]","[16, 7, 3]"
1769177868,3,0,21,21,3.4877099096775055e-05,"[(21, 2)]","[9, 6, 3]","[7, 1, 1]","[16, 7, 4]"
1769177868,3,0,22,22,3.472203388810158e-05,"[(22, 2)]","[9, 6, 3]","[7, 1, 2]","[16, 7, 5]"
1769177868,3,0,23,23,3.870902583003044e-05,"[(23, 2)]","[9, 6, 3]","[7, 2, 0]","[16, 8, 3]"
1769177868,3,0,24,24,3.2632146030664444e-05,"[(24, 2)]","[9, 6, 3]","[7, 2, 1]","[16, 8, 4]"
1769177868,3,0,22,22,3.286125138401985e-05,"[(22, 2)]","[9, 6, 3]","[7, 2, 2]","[16, 8, 5]"
1769177868,3,0,23,23,3.189826384186745e-05,"[(23, 2)]","[9, 6, 3]","[7, 3, 0]","[16, 9, 3]"
1769177868,3,0,24,24,3.346940502524376e-05,"[(24, 2)]","[9, 6, 3]","[7, 3, 1]","[16, 9, 4]"
1769177868,3,0,25,25,3.216974437236786e-05,"[(25, 2)]","[9, 6, 3]","[7, 3, 2]","[16, 9, 5]"
1769177868,3,0,23,23,3.1765084713697433e-05,"[(23, 2)]","[9, 6, 3]","[7, 4, 0]","[16, 10, 3]"
1769177868,3,0,21,21,3.2667070627212524e-05,"[(21, 2)]","[9, 6, 3]","[7, 4, 1]","[16, 10, 4]"
1769177868,3,0,22,22,3.26717272400856e-05,"[(22, 2)]","[9, 6, 3]","[7, 4, 2]","[16, 10, 5]"
1769177868,3,0,23,23,3.482820466160774e-05,"[(23, 2)]","[9, 6, 3]","[7, 5, 0]","[16, 11, 3]"
1769177868,3,0,24,24,3.136834129691124e-05,"[(24, 2)]","[9, 6, 3]","[7, 5, 1]","[16, 11, 4]"
1769177868,3,0,22,22,3.447989001870155e-05,"[(22, 2)]","[9, 6, 3]","[7, 5, 2]","[16, 11, 5]"
1769177868,3,0,22,22,3.3804215490818024e-05,"[(22, 2)]","[9, 6, 3]","[8, 0, 0]","[17, 6, 3]"
1769177868,3,0,23,23,3.832811489701271e-05,"[(23, 2)]","[9, 6, 3]","[8, 0, 1]","[17, 6, 4]"
1769177868,3,0,24,24,3.751926124095917e-05,"[(24, 2)]","[9, 6, 3]","[8, 0, 2]","[17, 6, 5]"
1769177868,3,0,25,25,3.341585397720337e-05,"[(25, 2)]","[9, 6, 3]","[8, 1, 0]","[17, 7, 3]"
1769177868,3,0,23,23,3.46512533724308e-05,"[(23, 2)]","[9, 6, 3]","[8, 1, 1]","[17, 7, 4]"
1769177868,3,0,24,24,3.366870805621147e-05,"[(24, 2)]","[9, 6, 3]","[8, 1, 2]","[17, 7, 5]"
1769177868,3,0,22,22,3.420095890760422e-05,"[(22, 2)]","[9, 6, 3]","[8, 2, 0]","[17, 8, 3]"
1769177868,3,0,23,23,3.348011523485184e-05,"[(23, 2)]","[9, 6, 3]","[8, 2, 1]","[17, 8, 4]"
1769177868,3,0,21,21,3.688409924507141e-05,"[(21, 2)]","[9, 6, 3]","[8, 2, 2]","[17, 8, 5]"
1769177868,3,0,22,22,3.335997462272644e-05,"[(22, 2)]","[9, 6, 3]","[8, 3, 0]","[17, 9, 3]"
1769177868,3,0,23,23,3.2949261367321014e-05,"[(23, 2)]","[9, 6, 3]","[8, 3, 1]","[17, 9, 4]"
1769177868,3,0,24,24,3.2044947147369385e-05,"[(24, 2)]","[9, 6, 3]","[8, 3, 2]","[17, 9, 5]"
1769177868,3,0,25,25,3.486964851617813e-05,"[(25, 2)]","[9, 6, 3]","[8, 4, 0]","[17, 10, 3]"
1769177868,3,0,23,23,3.415113314986229e-05,"[(23, 2)]","[9, 6, 3]","[8, 4, 1]","[17, 10, 4]"
1769177868,3,0,24,24,3.244495019316673e-05,"[(24, 2)]","[9, 6, 3]","[8, 4, 2]","[17, 10, 5]"
1769177868,3,0,22,22,3.08123417198658e-05,"[(22, 2)]","[9, 6, 3]","[8, 5, 0]","[17, 11, 3]"
1769177868,3,0,23,23,3.150803968310356e-05,"[(23, 2)]","[9, 6, 3]","[8, 5, 1]","[17, 11, 4]"
1769177868,3,0,21,21,3.4026335924863815e-05,"[(21, 2)]","[9, 6, 3]","[8, 5, 2]","[17, 11, 5]"
