seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,best_merge_pair,finalpercent
1755016126,5,0.0,457.0,421.0,0.9212253829321664,safe,0.0,"(0, 1)",0.03
1755016127,5,0.0,456.0,248.0,0.543859649122807,safe,0.0,"(0, 1)",0.03
1755016128,5,0.0,133.0,125.0,0.9398496240601504,safe,0.0,"(2, 3)",0.03
1755016129,5,0.0,3897.0,3687.0,0.9461123941493456,safe,0.0,"(0, 1)",0.03
1755016130,5,0.0,425.0,340.0,0.8,safe,0.0,"(0, 1)",0.03
1755016131,5,0.0,2615.0,2117.0,0.8095602294455067,safe,0.0,"(0, 1)",0.03
1755016132,5,0.0,670.0,655.0,0.9776119402985076,safe,0.0,"(0, 1)",0.03
1755016133,5,0.0,2704.0,2541.0,0.9397189349112426,safe,0.0,"(0, 1)",0.03
1755016134,5,0.0,2865.0,2122.0,0.7406631762652705,safe,0.0,"(0, 1)",0.03
1755016135,5,0.0,474.0,417.0,0.879746835443038,safe,0.0,"(0, 1)",0.03
1755016136,5,0.0,2060.0,2052.0,0.996116504854369,safe,0.0,"(3, 4)",0.03
1755016037,5,0.02,240.38,232.0836754710189,0.9654866273026832,safe,0.0,"(0, 1)",0.08
1755016038,5,0.02,2632.06,2070.9931859529147,0.7868335774841435,safe,0.0,"(0, 1)",0.08
1755016039,5,0.02,2367.44,2204.99755866958,0.9313847694850048,safe,0.0,"(3, 4)",0.08
1755016040,5,0.02,2076.5599999999995,2045.192531764128,0.9848945042590284,safe,0.0,"(0, 1)",0.08
1755016041,5,0.02,2426.02,2342.842793908276,0.965714542299023,safe,0.0,"(0, 1)",0.08
1755016042,5,0.02,2286.6399999999994,2174.171920674314,0.9508151351652708,safe,0.0,"(0, 1)",0.08
1755016043,5,0.02,283.0,282.95541015751587,0.9998424387191374,safe,0.0,"(0, 1)",0.08
1755016044,5,0.02,2243.14,2156.010944200408,0.961157548882552,safe,0.0,"(0, 1)",0.08
1755016045,5,0.02,428.16,424.0569314340173,0.9904169736407356,safe,0.0,"(3, 4)",0.08
1755016046,5,0.02,412.08,358.0217118294986,0.8688160353074612,safe,0.0,"(3, 4)",0.08
1755016047,5,0.02,618.12,595.9779280408984,0.9641783602551258,safe,0.0,"(0, 1)",0.08
1755016048,5,0.02,2070.5,2052.003616287545,0.9910667067314876,safe,0.0,"(0, 1)",0.08
1755016049,5,0.02,470.66,457.9428401474653,0.9729801558395984,safe,0.0,"(0, 1)",0.08
1755016050,5,0.02,436.24000000000007,433.9767594848963,0.9948119372017612,safe,0.0,"(2, 3)",0.08
1755016051,5,0.02,41.38,36.03833553480126,0.8709119268922489,safe,0.0,"(1, 2)",0.08
1755016052,5,0.02,2044.24,2039.947728020896,0.9979003091715726,safe,0.0,"(0, 1)",0.08
1755016053,5,0.02,2767.4,2655.6175977062667,0.9596074285272336,safe,0.0,"(0, 1)",0.08
1755016054,5,0.02,2640.1400000000003,2517.55849573255,0.9535700742129394,safe,0.0,"(0, 1)",0.08
1755016055,5,0.02,749.4200000000001,704.007572329414,0.9394032349409062,safe,0.0,"(0, 1)",0.08
1755016056,5,0.02,3734.62,3716.040547319533,0.9950250754613678,safe,0.0,"(0, 1)",0.08
1755016057,5,0.02,416.12,414.7249812024311,0.9966475564799364,safe,0.3,"(0, 1)",0.08
