periods,seeds,read_offsets,write_offsets,min,max,mean,std,diff,"(latency, count)"
"[6, 10, 15]",1755016115,"[0, 4, 14]","[0, 4, 14]",2,19,10.5,4.573,12,"[(2, 1), (3, 1), (4, 1), (5, 2), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 1), (18, 1), (19, 1)]"
"[6, 10, 15]",1755016116,"[0, 4, 15]","[0, 4, 15]",3,20,11.5,4.573,11,"[(3, 1), (4, 1), (5, 1), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 1), (19, 1), (20, 1)]"
"[6, 10, 15]",1755016117,"[0, 5, 0]","[0, 5, 0]",3,20,11.5,4.573,11,"[(3, 1), (4, 1), (5, 1), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 1), (19, 1), (20, 1)]"
"[6, 10, 15]",1755016118,"[0, 5, 1]","[0, 5, 1]",4,21,12.5,4.573,10,"[(4, 1), (5, 1), (6, 1), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 1), (20, 1), (21, 1)]"
"[6, 10, 15]",1755016119,"[0, 5, 2]","[0, 5, 2]",5,22,13.5,4.573,9,"[(5, 1), (6, 1), (7, 1), (8, 2), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 1), (21, 1), (22, 1)]"
"[6, 10, 15]",1755016120,"[0, 5, 3]","[0, 5, 3]",6,23,14.5,4.573,8,"[(6, 1), (7, 1), (8, 1), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 2), (21, 1), (22, 1), (23, 1)]"
"[6, 10, 15]",1755016121,"[0, 5, 4]","[0, 5, 4]",7,24,15.5,4.573,7,"[(7, 1), (8, 1), (9, 1), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 2), (21, 2), (22, 1), (23, 1), (24, 1)]"
"[6, 10, 15]",1755016122,"[0, 5, 5]","[0, 5, 5]",5,22,13.5,4.573,9,"[(5, 1), (6, 1), (7, 1), (8, 2), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 1), (21, 1), (22, 1)]"
"[6, 10, 15]",1755016123,"[0, 5, 6]","[0, 5, 6]",6,23,14.5,4.573,8,"[(6, 1), (7, 1), (8, 1), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 2), (21, 1), (22, 1), (23, 1)]"
"[6, 10, 15]",1755016124,"[0, 5, 7]","[0, 5, 7]",7,24,15.5,4.573,7,"[(7, 1), (8, 1), (9, 1), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 2), (21, 2), (22, 1), (23, 1), (24, 1)]"
"[6, 10, 15]",1755016125,"[0, 5, 8]","[0, 5, 8]",8,25,16.5,4.573,6,"[(8, 1), (9, 1), (10, 1), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 2), (21, 2), (22, 2), (23, 1), (24, 1), (25, 1)]"
"[6, 10, 15]",1755016126,"[0, 5, 9]","[0, 5, 9]",9,26,17.5,4.573,5,"[(9, 1), (10, 1), (11, 1), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 2), (21, 2), (22, 2), (23, 2), (24, 1), (25, 1), (26, 1)]"
"[6, 10, 15]",1755016127,"[0, 5, 10]","[0, 5, 10]",1,24,12.5,6.238,7,"[(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1)]"
"[6, 10, 15]",1755016128,"[0, 5, 11]","[0, 5, 11]",2,25,13.5,6.238,6,"[(2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1)]"
"[6, 10, 15]",1755016129,"[0, 5, 12]","[0, 5, 12]",3,26,14.5,6.238,5,"[(3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1)]"
"[6, 10, 15]",1755016130,"[0, 5, 13]","[0, 5, 13]",4,27,15.5,6.238,4,"[(4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1)]"
"[6, 10, 15]",1755016131,"[0, 5, 14]","[0, 5, 14]",5,28,16.5,6.238,3,"[(5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1)]"
"[6, 10, 15]",1755016132,"[0, 5, 15]","[0, 5, 15]",3,20,11.5,4.573,11,"[(3, 1), (4, 1), (5, 1), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 1), (19, 1), (20, 1)]"
"[6, 10, 15]",1755016133,"[0, 6, 0]","[0, 6, 0]",6,23,14.5,4.573,8,"[(6, 1), (7, 1), (8, 1), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 2), (21, 1), (22, 1), (23, 1)]"
"[6, 10, 15]",1755016134,"[0, 6, 1]","[0, 6, 1]",4,21,12.5,4.573,10,"[(4, 1), (5, 1), (6, 1), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 1), (20, 1), (21, 1)]"
"[6, 10, 15]",1755016135,"[0, 6, 2]","[0, 6, 2]",5,22,13.5,4.573,9,"[(5, 1), (6, 1), (7, 1), (8, 2), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 1), (21, 1), (22, 1)]"
"[6, 10, 15]",1755016136,"[0, 6, 3]","[0, 6, 3]",6,23,14.5,4.573,8,"[(6, 1), (7, 1), (8, 1), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 2), (21, 1), (22, 1), (23, 1)]"
"[6, 10, 15]",1755016137,"[0, 6, 4]","[0, 6, 4]",7,24,15.5,4.573,7,"[(7, 1), (8, 1), (9, 1), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 2), (21, 2), (22, 1), (23, 1), (24, 1)]"
"[6, 10, 15]",1755016138,"[0, 6, 5]","[0, 6, 5]",8,25,16.5,4.573,6,"[(8, 1), (9, 1), (10, 1), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 2), (21, 2), (22, 2), (23, 1), (24, 1), (25, 1)]"
"[6, 10, 15]",1755016139,"[0, 6, 6]","[0, 6, 6]",0,23,11.5,6.238,8,"[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1)]"
"[6, 10, 15]",1755016140,"[0, 6, 7]","[0, 6, 7]",1,24,12.5,6.238,7,"[(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1)]"
"[6, 10, 15]",1755016141,"[0, 6, 8]","[0, 6, 8]",2,25,13.5,6.238,6,"[(2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1)]"
"[6, 10, 15]",1755016142,"[0, 6, 9]","[0, 6, 9]",3,26,14.5,6.238,5,"[(3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1)]"
"[6, 10, 15]",1755016143,"[0, 6, 10]","[0, 6, 10]",4,27,15.5,6.238,4,"[(4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1)]"
"[6, 10, 15]",1755016144,"[0, 6, 11]","[0, 6, 11]",2,19,10.5,4.573,12,"[(2, 1), (3, 1), (4, 1), (5, 2), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 1), (18, 1), (19, 1)]"
"[6, 10, 15]",1755016145,"[0, 6, 12]","[0, 6, 12]",3,20,11.5,4.573,11,"[(3, 1), (4, 1), (5, 1), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 1), (19, 1), (20, 1)]"
"[6, 10, 15]",1755016146,"[0, 6, 13]","[0, 6, 13]",4,21,12.5,4.573,10,"[(4, 1), (5, 1), (6, 1), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 1), (20, 1), (21, 1)]"
"[6, 10, 15]",1755016147,"[0, 6, 14]","[0, 6, 14]",5,22,13.5,4.573,9,"[(5, 1), (6, 1), (7, 1), (8, 2), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 1), (21, 1), (22, 1)]"
"[6, 10, 15]",1755016148,"[0, 6, 15]","[0, 6, 15]",6,23,14.5,4.573,8,"[(6, 1), (7, 1), (8, 1), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 2), (21, 1), (22, 1), (23, 1)]"
"[6, 10, 15]",1755016149,"[0, 7, 0]","[0, 7, 0]",6,23,14.5,4.573,8,"[(6, 1), (7, 1), (8, 1), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 2), (21, 1), (22, 1), (23, 1)]"
"[6, 10, 15]",1755016150,"[0, 7, 1]","[0, 7, 1]",7,24,15.5,4.573,7,"[(7, 1), (8, 1), (9, 1), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 2), (21, 2), (22, 1), (23, 1), (24, 1)]"
"[6, 10, 15]",1755016151,"[0, 7, 2]","[0, 7, 2]",5,22,13.5,4.573,9,"[(5, 1), (6, 1), (7, 1), (8, 2), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 1), (21, 1), (22, 1)]"
"[6, 10, 15]",1755016152,"[0, 7, 3]","[0, 7, 3]",6,23,14.5,4.573,8,"[(6, 1), (7, 1), (8, 1), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 2), (21, 1), (22, 1), (23, 1)]"
"[6, 10, 15]",1755016153,"[0, 7, 4]","[0, 7, 4]",7,24,15.5,4.573,7,"[(7, 1), (8, 1), (9, 1), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 2), (21, 2), (22, 1), (23, 1), (24, 1)]"
"[6, 10, 15]",1755016154,"[0, 7, 5]","[0, 7, 5]",8,25,16.5,4.573,6,"[(8, 1), (9, 1), (10, 1), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 2), (21, 2), (22, 2), (23, 1), (24, 1), (25, 1)]"
"[6, 10, 15]",1755016155,"[0, 7, 6]","[0, 7, 6]",9,26,17.5,4.573,5,"[(9, 1), (10, 1), (11, 1), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 2), (21, 2), (22, 2), (23, 2), (24, 1), (25, 1), (26, 1)]"
"[6, 10, 15]",1755016156,"[0, 7, 7]","[0, 7, 7]",1,24,12.5,6.238,7,"[(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1)]"
"[6, 10, 15]",1755016157,"[0, 7, 8]","[0, 7, 8]",2,25,13.5,6.238,6,"[(2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1)]"
"[6, 10, 15]",1755016158,"[0, 7, 9]","[0, 7, 9]",3,26,14.5,6.238,5,"[(3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1)]"
"[6, 10, 15]",1755016159,"[0, 7, 10]","[0, 7, 10]",4,27,15.5,6.238,4,"[(4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1)]"
"[6, 10, 15]",1755016160,"[0, 7, 11]","[0, 7, 11]",5,28,16.5,6.238,3,"[(5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1)]"
"[6, 10, 15]",1755016161,"[0, 7, 12]","[0, 7, 12]",3,20,11.5,4.573,11,"[(3, 1), (4, 1), (5, 1), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 1), (19, 1), (20, 1)]"
"[6, 10, 15]",1755016162,"[0, 7, 13]","[0, 7, 13]",4,21,12.5,4.573,10,"[(4, 1), (5, 1), (6, 1), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 1), (20, 1), (21, 1)]"
"[6, 10, 15]",1755016163,"[0, 7, 14]","[0, 7, 14]",5,22,13.5,4.573,9,"[(5, 1), (6, 1), (7, 1), (8, 2), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 1), (21, 1), (22, 1)]"
"[6, 10, 15]",1755016164,"[0, 7, 15]","[0, 7, 15]",6,23,14.5,4.573,8,"[(6, 1), (7, 1), (8, 1), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 2), (21, 1), (22, 1), (23, 1)]"
"[6, 10, 15]",1755016165,"[0, 8, 0]","[0, 8, 0]",6,23,14.5,4.573,8,"[(6, 1), (7, 1), (8, 1), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 2), (21, 1), (22, 1), (23, 1)]"
"[6, 10, 15]",1755016166,"[0, 8, 1]","[0, 8, 1]",7,24,15.5,4.573,7,"[(7, 1), (8, 1), (9, 1), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 2), (21, 2), (22, 1), (23, 1), (24, 1)]"
"[6, 10, 15]",1755016167,"[0, 8, 2]","[0, 8, 2]",8,25,16.5,4.573,6,"[(8, 1), (9, 1), (10, 1), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 2), (21, 2), (22, 2), (23, 1), (24, 1), (25, 1)]"
"[6, 10, 15]",1755016168,"[0, 8, 3]","[0, 8, 3]",0,23,11.5,6.238,8,"[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1)]"
"[6, 10, 15]",1755016169,"[0, 8, 4]","[0, 8, 4]",1,24,12.5,6.238,7,"[(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1)]"
"[6, 10, 15]",1755016170,"[0, 8, 5]","[0, 8, 5]",2,25,13.5,6.238,6,"[(2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1)]"
"[6, 10, 15]",1755016171,"[0, 8, 6]","[0, 8, 6]",3,26,14.5,6.238,5,"[(3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1)]"
"[6, 10, 15]",1755016172,"[0, 8, 7]","[0, 8, 7]",4,27,15.5,6.238,4,"[(4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1)]"
"[6, 10, 15]",1755016173,"[0, 8, 8]","[0, 8, 8]",2,19,10.5,4.573,12,"[(2, 1), (3, 1), (4, 1), (5, 2), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 1), (18, 1), (19, 1)]"
"[6, 10, 15]",1755016174,"[0, 8, 9]","[0, 8, 9]",3,20,11.5,4.573,11,"[(3, 1), (4, 1), (5, 1), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 1), (19, 1), (20, 1)]"
"[6, 10, 15]",1755016175,"[0, 8, 10]","[0, 8, 10]",4,21,12.5,4.573,10,"[(4, 1), (5, 1), (6, 1), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 1), (20, 1), (21, 1)]"
"[6, 10, 15]",1755016176,"[0, 8, 11]","[0, 8, 11]",5,22,13.5,4.573,9,"[(5, 1), (6, 1), (7, 1), (8, 2), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 1), (21, 1), (22, 1)]"
"[6, 10, 15]",1755016177,"[0, 8, 12]","[0, 8, 12]",6,23,14.5,4.573,8,"[(6, 1), (7, 1), (8, 1), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 2), (21, 1), (22, 1), (23, 1)]"
"[6, 10, 15]",1755016178,"[0, 8, 13]","[0, 8, 13]",4,21,12.5,4.573,10,"[(4, 1), (5, 1), (6, 1), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 1), (20, 1), (21, 1)]"
"[6, 10, 15]",1755016179,"[0, 8, 14]","[0, 8, 14]",5,22,13.5,4.573,9,"[(5, 1), (6, 1), (7, 1), (8, 2), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 1), (21, 1), (22, 1)]"
"[6, 10, 15]",1755016180,"[0, 8, 15]","[0, 8, 15]",6,23,14.5,4.573,8,"[(6, 1), (7, 1), (8, 1), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 2), (21, 1), (22, 1), (23, 1)]"
"[6, 10, 15]",1755016181,"[0, 9, 0]","[0, 9, 0]",6,23,14.5,4.573,8,"[(6, 1), (7, 1), (8, 1), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 2), (21, 1), (22, 1), (23, 1)]"
"[6, 10, 15]",1755016182,"[0, 9, 1]","[0, 9, 1]",7,24,15.5,4.573,7,"[(7, 1), (8, 1), (9, 1), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 2), (21, 2), (22, 1), (23, 1), (24, 1)]"
"[6, 10, 15]",1755016183,"[0, 9, 2]","[0, 9, 2]",8,25,16.5,4.573,6,"[(8, 1), (9, 1), (10, 1), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 2), (21, 2), (22, 2), (23, 1), (24, 1), (25, 1)]"
"[6, 10, 15]",1755016184,"[0, 9, 3]","[0, 9, 3]",9,26,17.5,4.573,5,"[(9, 1), (10, 1), (11, 1), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 2), (21, 2), (22, 2), (23, 2), (24, 1), (25, 1), (26, 1)]"
"[6, 10, 15]",1755016185,"[0, 9, 4]","[0, 9, 4]",1,24,12.5,6.238,7,"[(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1)]"
"[6, 10, 15]",1755016186,"[0, 9, 5]","[0, 9, 5]",2,25,13.5,6.238,6,"[(2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1)]"
"[6, 10, 15]",1755016187,"[0, 9, 6]","[0, 9, 6]",3,26,14.5,6.238,5,"[(3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1)]"
"[6, 10, 15]",1755016188,"[0, 9, 7]","[0, 9, 7]",4,27,15.5,6.238,4,"[(4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1)]"
"[6, 10, 15]",1755016189,"[0, 9, 8]","[0, 9, 8]",5,28,16.5,6.238,3,"[(5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1)]"
"[6, 10, 15]",1755016190,"[0, 9, 9]","[0, 9, 9]",3,20,11.5,4.573,11,"[(3, 1), (4, 1), (5, 1), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 1), (19, 1), (20, 1)]"
"[6, 10, 15]",1755016191,"[0, 9, 10]","[0, 9, 10]",4,21,12.5,4.573,10,"[(4, 1), (5, 1), (6, 1), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 1), (20, 1), (21, 1)]"
"[6, 10, 15]",1755016192,"[0, 9, 11]","[0, 9, 11]",5,22,13.5,4.573,9,"[(5, 1), (6, 1), (7, 1), (8, 2), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 1), (21, 1), (22, 1)]"
"[6, 10, 15]",1755016193,"[0, 9, 12]","[0, 9, 12]",6,23,14.5,4.573,8,"[(6, 1), (7, 1), (8, 1), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 2), (21, 1), (22, 1), (23, 1)]"
