periods,seeds,read_offsets,write_offsets,min,max,mean,std,diff,"(latency, count)"
"[10, 3, 6]",1755016037,"[0, 0, 5]","[0, 0, 5]",3,16,16.9,11.212,3,"[(3, 2), (4, 2), (5, 3), (6, 4), (7, 6), (8, 6), (9, 6), (10, 6), (11, 6), (12, 6), (13, 3), (14, 3), (15, 1), (16, 1)]"
"[10, 3, 7]",1755016037,"[0, 0, 0]","[0, 0, 0]",0,17,17.0,13.051,3,"[(0, 2), (1, 6), (2, 12), (3, 18), (4, 24), (5, 30), (6, 36), (7, 40), (8, 42), (9, 42), (10, 40), (11, 36), (12, 30), (13, 24), (14, 18), (15, 12), (16, 6), (17, 2)]"
"[10, 3, 8]",1755016037,"[0, 0, 1]","[0, 0, 1]",1,18,18.325,13.911,3,"[(1, 3), (2, 4), (3, 10), (4, 10), (5, 16), (6, 16), (7, 22), (8, 22), (9, 24), (10, 24), (11, 20), (12, 20), (13, 14), (14, 14), (15, 8), (16, 8), (17, 2), (18, 2)]"
"[10, 3, 9]",1755016037,"[0, 0, 2]","[0, 0, 2]",2,19,20.767,15.385,3,"[(2, 1), (3, 4), (4, 6), (5, 8), (6, 10), (7, 12), (8, 14), (9, 16), (10, 18), (11, 18), (12, 16), (13, 14), (14, 12), (15, 10), (16, 8), (17, 6), (18, 4), (19, 1)]"
"[10, 3, 10]",1755016037,"[0, 0, 1]","[0, 0, 1]",1,20,17.633,14.374,3,"[(1, 3), (2, 4), (3, 4), (4, 4), (5, 4), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 2)]"
"[10, 4, 3]",1755016037,"[0, 1, 0]","[0, 1, 0]",1,14,14.95,11.334,3,"[(1, 2), (2, 4), (3, 7), (4, 10), (5, 12), (6, 12), (7, 12), (8, 12), (9, 12), (10, 12), (11, 10), (12, 8), (13, 4), (14, 2)]"
"[10, 4, 4]",1755016037,"[0, 1, 0]","[0, 1, 0]",4,15,18.8,13.436,3,"[(4, 1), (5, 2), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 2), (15, 2)]"
"[10, 4, 5]",1755016037,"[0, 1, 2]","[0, 1, 2]",2,16,17.1,12.197,3,"[(2, 1), (3, 2), (4, 2), (5, 2), (6, 2), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (12, 2), (13, 2), (14, 2), (15, 2), (16, 1)]"
"[10, 4, 6]",1755016037,"[0, 1, 0]","[0, 1, 0]",2,17,18.9,14.063,3,"[(2, 2), (3, 2), (4, 6), (5, 6), (6, 9), (7, 10), (8, 12), (9, 12), (10, 12), (11, 12), (12, 10), (13, 10), (14, 6), (15, 6), (16, 2), (17, 2)]"
"[10, 4, 7]",1755016037,"[0, 1, 0]","[0, 1, 0]",1,18,18.95,14.286,3,"[(1, 2), (2, 4), (3, 8), (4, 12), (5, 16), (6, 20), (7, 23), (8, 26), (9, 28), (10, 28), (11, 26), (12, 24), (13, 20), (14, 16), (15, 12), (16, 8), (17, 4), (18, 2)]"
"[10, 4, 8]",1755016037,"[0, 1, 0]","[0, 1, 0]",4,19,22.8,16.625,3,"[(4, 2), (5, 2), (6, 4), (7, 4), (8, 5), (9, 6), (10, 8), (11, 8), (12, 8), (13, 8), (14, 6), (15, 6), (16, 4), (17, 4), (18, 2), (19, 2)]"
"[10, 4, 9]",1755016037,"[0, 1, 0]","[0, 1, 0]",1,20,20.95,15.794,3,"[(1, 2), (2, 4), (3, 8), (4, 12), (5, 16), (6, 20), (7, 24), (8, 28), (9, 31), (10, 34), (11, 34), (12, 32), (13, 28), (14, 24), (15, 20), (16, 16), (17, 12), (18, 8), (19, 4), (20, 2)]"
"[10, 4, 10]",1755016037,"[0, 1, 2]","[0, 1, 2]",2,21,21.85,16.156,3,"[(2, 1), (3, 2), (4, 2), (5, 2), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 2), (21, 1)]"
"[10, 5, 3]",1755016037,"[0, 4, 0]","[0, 4, 0]",4,15,17.5,11.804,3,"[(4, 2), (5, 4), (6, 5), (7, 6), (8, 6), (9, 6), (10, 6), (11, 6), (12, 5), (13, 5), (14, 3), (15, 2)]"
"[10, 5, 4]",1755016037,"[0, 4, 1]","[0, 4, 1]",5,16,18.5,11.638,3,"[(5, 1), (6, 2), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 3), (15, 1), (16, 1)]"
"[10, 5, 5]",1755016037,"[0, 4, 3]","[0, 4, 3]",8,17,19.4,9.75,3,"[(8, 1), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 1), (16, 1), (17, 1)]"
"[10, 5, 6]",1755016037,"[0, 4, 1]","[0, 4, 1]",5,18,21.067,14.02,3,"[(5, 2), (6, 2), (7, 3), (8, 4), (9, 6), (10, 6), (11, 6), (12, 6), (13, 6), (14, 6), (15, 4), (16, 3), (17, 1), (18, 1)]"
"[10, 5, 7]",1755016037,"[0, 4, 0]","[0, 4, 0]",4,19,22.386,15.921,3,"[(4, 2), (5, 4), (6, 6), (7, 7), (8, 10), (9, 12), (10, 14), (11, 13), (12, 13), (13, 13), (14, 12), (15, 10), (16, 8), (17, 6), (18, 4), (19, 2)]"
"[10, 5, 8]",1755016037,"[0, 4, 1]","[0, 4, 1]",5,20,23.65,16.252,3,"[(5, 2), (6, 2), (7, 4), (8, 4), (9, 5), (10, 6), (11, 8), (12, 8), (13, 8), (14, 7), (15, 5), (16, 5), (17, 4), (18, 4), (19, 2), (20, 2)]"
"[10, 5, 9]",1755016037,"[0, 4, 0]","[0, 4, 0]",4,21,24.367,17.507,3,"[(4, 2), (5, 4), (6, 6), (7, 8), (8, 10), (9, 11), (10, 14), (11, 16), (12, 18), (13, 18), (14, 16), (15, 13), (16, 11), (17, 9), (18, 8), (19, 6), (20, 4), (21, 2)]"
"[10, 5, 10]",1755016037,"[0, 4, 3]","[0, 4, 3]",13,22,27.4,13.39,3,"[(13, 1), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 1), (21, 1), (22, 1)]"
"[10, 6, 3]",1755016037,"[0, 1, 0]","[0, 1, 0]",3,16,18.9,13.789,3,"[(3, 1), (4, 2), (5, 4), (6, 4), (7, 6), (8, 6), (9, 6), (10, 6), (11, 6), (12, 6), (13, 4), (14, 4), (15, 2), (16, 2)]"
"[10, 6, 4]",1755016037,"[0, 1, 0]","[0, 1, 0]",2,17,18.933,14.075,3,"[(2, 2), (3, 2), (4, 5), (5, 6), (6, 10), (7, 10), (8, 12), (9, 12), (10, 12), (11, 12), (12, 10), (13, 10), (14, 6), (15, 6), (16, 2), (17, 2)]"
"[10, 6, 5]",1755016037,"[0, 1, 4]","[0, 1, 4]",4,18,19.0,13.084,3,"[(4, 3), (5, 4), (6, 4), (7, 4), (8, 4), (9, 6), (10, 6), (11, 5), (12, 5), (13, 5), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2)]"
"[10, 6, 6]",1755016037,"[0, 1, 0]","[0, 1, 0]",6,19,24.8,17.681,3,"[(6, 1), (7, 2), (8, 4), (9, 4), (10, 6), (11, 6), (12, 6), (13, 6), (14, 6), (15, 6), (16, 4), (17, 4), (18, 2), (19, 2)]"
"[10, 6, 7]",1755016037,"[0, 1, 0]","[0, 1, 0]",1,20,20.967,15.748,3,"[(1, 2), (2, 4), (3, 8), (4, 12), (5, 18), (6, 24), (7, 29), (8, 34), (9, 38), (10, 40), (11, 40), (12, 38), (13, 34), (14, 30), (15, 24), (16, 18), (17, 12), (18, 8), (19, 4), (20, 2)]"
"[10, 6, 8]",1755016037,"[0, 1, 0]","[0, 1, 0]",2,21,22.933,17.071,3,"[(2, 2), (3, 2), (4, 6), (5, 6), (6, 12), (7, 12), (8, 17), (9, 18), (10, 22), (11, 22), (12, 22), (13, 22), (14, 18), (15, 18), (16, 12), (17, 12), (18, 6), (19, 6), (20, 2), (21, 2)]"
"[10, 6, 9]",1755016037,"[0, 1, 0]","[0, 1, 0]",3,22,24.9,18.4,3,"[(3, 2), (4, 2), (5, 4), (6, 6), (7, 8), (8, 10), (9, 11), (10, 14), (11, 16), (12, 16), (13, 16), (14, 16), (15, 14), (16, 12), (17, 10), (18, 8), (19, 6), (20, 4), (21, 2), (22, 2)]"
"[10, 6, 10]",1755016037,"[0, 1, 4]","[0, 1, 4]",4,23,22.333,16.109,3,"[(4, 3), (5, 4), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 3), (12, 3), (13, 3), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 2), (21, 2), (22, 2), (23, 2)]"
"[10, 7, 3]",1755016037,"[0, 0, 0]","[0, 0, 0]",0,17,17.0,13.051,3,"[(0, 2), (1, 6), (2, 12), (3, 18), (4, 24), (5, 30), (6, 36), (7, 40), (8, 42), (9, 42), (10, 40), (11, 36), (12, 30), (13, 24), (14, 18), (15, 12), (16, 6), (17, 2)]"
"[10, 7, 4]",1755016037,"[0, 0, 1]","[0, 0, 1]",1,18,18.136,13.756,3,"[(1, 3), (2, 4), (3, 12), (4, 12), (5, 20), (6, 20), (7, 26), (8, 26), (9, 28), (10, 28), (11, 24), (12, 24), (13, 16), (14, 16), (15, 8), (16, 8), (17, 2), (18, 2)]"
"[10, 7, 5]",1755016037,"[0, 0, 0]","[0, 0, 0]",0,19,19.0,14.536,3,"[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2), (5, 12), (6, 12), (7, 12), (8, 12), (9, 12), (10, 12), (11, 12), (12, 12), (13, 12), (14, 12), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2)]"
"[10, 7, 6]",1755016037,"[0, 0, 1]","[0, 0, 1]",1,20,20.138,15.207,3,"[(1, 3), (2, 4), (3, 12), (4, 12), (5, 24), (6, 24), (7, 34), (8, 34), (9, 40), (10, 40), (11, 38), (12, 38), (13, 30), (14, 30), (15, 18), (16, 18), (17, 8), (18, 8), (19, 2), (20, 2)]"
"[10, 7, 7]",1755016037,"[0, 0, 6]","[0, 0, 6]",6,21,25.7,17.638,3,"[(6, 1), (7, 4), (8, 6), (9, 8), (10, 10), (11, 12), (12, 14), (13, 14), (14, 14), (15, 13), (16, 11), (17, 9), (18, 7), (19, 5), (20, 4), (21, 2)]"
"[10, 7, 8]",1755016037,"[0, 0, 1]","[0, 0, 1]",1,22,22.139,16.685,3,"[(1, 3), (2, 4), (3, 12), (4, 12), (5, 24), (6, 24), (7, 38), (8, 38), (9, 48), (10, 48), (11, 50), (12, 50), (13, 44), (14, 44), (15, 32), (16, 32), (17, 18), (18, 18), (19, 8), (20, 8), (21, 2), (22, 2)]"
"[10, 7, 9]",1755016037,"[0, 0, 0]","[0, 0, 0]",0,23,23.0,17.388,3,"[(0, 2), (1, 6), (2, 12), (3, 20), (4, 30), (5, 42), (6, 56), (7, 70), (8, 84), (9, 96), (10, 104), (11, 108), (12, 108), (13, 104), (14, 96), (15, 84), (16, 70), (17, 56), (18, 42), (19, 30), (20, 20), (21, 12), (22, 6), (23, 2)]"
"[10, 7, 10]",1755016037,"[0, 0, 5]","[0, 0, 5]",5,24,21.071,15.453,3,"[(5, 11), (6, 12), (7, 12), (8, 12), (9, 12), (10, 12), (11, 11), (12, 11), (13, 11), (14, 11), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 2), (21, 2), (22, 2), (23, 2), (24, 2)]"
"[10, 8, 3]",1755016037,"[0, 1, 0]","[0, 1, 0]",1,18,18.975,14.327,3,"[(1, 2), (2, 4), (3, 7), (4, 10), (5, 14), (6, 16), (7, 20), (8, 22), (9, 24), (10, 24), (11, 22), (12, 20), (13, 16), (14, 14), (15, 10), (16, 8), (17, 4), (18, 2)]"
"[10, 8, 4]",1755016037,"[0, 1, 0]","[0, 1, 0]",4,19,22.9,16.658,3,"[(4, 1), (5, 2), (6, 4), (7, 4), (8, 6), (9, 6), (10, 8), (11, 8), (12, 8), (13, 8), (14, 6), (15, 6), (16, 4), (17, 4), (18, 2), (19, 2)]"
"[10, 8, 5]",1755016037,"[0, 1, 1]","[0, 1, 1]",1,20,20.975,15.842,3,"[(1, 1), (2, 2), (3, 2), (4, 2), (5, 2), (6, 6), (7, 6), (8, 6), (9, 6), (10, 6), (11, 6), (12, 6), (13, 6), (14, 6), (15, 6), (16, 2), (17, 2), (18, 2), (19, 2), (20, 2)]"
"[10, 8, 6]",1755016037,"[0, 1, 0]","[0, 1, 0]",2,21,22.95,17.078,3,"[(2, 2), (3, 2), (4, 6), (5, 6), (6, 11), (7, 12), (8, 18), (9, 18), (10, 22), (11, 22), (12, 22), (13, 22), (14, 18), (15, 18), (16, 12), (17, 12), (18, 6), (19, 6), (20, 2), (21, 2)]"
"[10, 8, 7]",1755016037,"[0, 1, 0]","[0, 1, 0]",1,22,22.975,17.232,3,"[(1, 2), (2, 4), (3, 8), (4, 12), (5, 18), (6, 24), (7, 31), (8, 38), (9, 44), (10, 48), (11, 50), (12, 50), (13, 48), (14, 44), (15, 38), (16, 32), (17, 24), (18, 18), (19, 12), (20, 8), (21, 4), (22, 2)]"
"[10, 8, 8]",1755016037,"[0, 1, 0]","[0, 1, 0]",8,23,30.8,21.947,3,"[(8, 1), (9, 2), (10, 4), (11, 4), (12, 6), (13, 6), (14, 8), (15, 8), (16, 8), (17, 8), (18, 6), (19, 6), (20, 4), (21, 4), (22, 2), (23, 2)]"
"[10, 8, 9]",1755016037,"[0, 1, 0]","[0, 1, 0]",1,24,24.975,18.718,3,"[(1, 2), (2, 4), (3, 8), (4, 12), (5, 18), (6, 24), (7, 32), (8, 40), (9, 47), (10, 54), (11, 58), (12, 60), (13, 60), (14, 58), (15, 54), (16, 48), (17, 40), (18, 32), (19, 24), (20, 18), (21, 12), (22, 8), (23, 4), (24, 2)]"
"[10, 8, 10]",1755016037,"[0, 1, 6]","[0, 1, 6]",6,25,22.975,15.67,3,"[(6, 5), (7, 6), (8, 6), (9, 6), (10, 6), (11, 6), (12, 6), (13, 6), (14, 6), (15, 6), (16, 2), (17, 2), (18, 2), (19, 2), (20, 2), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1)]"
"[10, 9, 3]",1755016037,"[0, 0, 2]","[0, 0, 2]",2,19,20.767,15.385,3,"[(2, 1), (3, 4), (4, 6), (5, 8), (6, 10), (7, 12), (8, 14), (9, 16), (10, 18), (11, 18), (12, 16), (13, 14), (14, 12), (15, 10), (16, 8), (17, 6), (18, 4), (19, 1)]"
"[10, 9, 4]",1755016037,"[0, 0, 1]","[0, 0, 1]",1,20,20.106,15.242,3,"[(1, 3), (2, 4), (3, 12), (4, 12), (5, 20), (6, 20), (7, 28), (8, 28), (9, 34), (10, 34), (11, 32), (12, 32), (13, 24), (14, 24), (15, 16), (16, 16), (17, 8), (18, 8), (19, 2), (20, 2)]"
"[10, 9, 5]",1755016037,"[0, 0, 2]","[0, 0, 2]",2,21,20.522,15.421,3,"[(2, 5), (3, 6), (4, 6), (5, 6), (6, 6), (7, 16), (8, 16), (9, 16), (10, 16), (11, 16), (12, 12), (13, 12), (14, 12), (15, 12), (16, 12), (17, 2), (18, 2), (19, 2), (20, 2), (21, 1)]"
"[10, 9, 6]",1755016037,"[0, 0, 5]","[0, 0, 5]",3,22,23.367,16.763,3,"[(3, 2), (4, 2), (5, 5), (6, 6), (7, 10), (8, 10), (9, 14), (10, 14), (11, 16), (12, 16), (13, 16), (14, 16), (15, 12), (16, 12), (17, 8), (18, 8), (19, 3), (20, 3), (21, 1), (22, 1)]"
"[10, 9, 7]",1755016037,"[0, 0, 0]","[0, 0, 0]",0,23,23.0,17.388,3,"[(0, 2), (1, 6), (2, 12), (3, 20), (4, 30), (5, 42), (6, 56), (7, 70), (8, 84), (9, 96), (10, 104), (11, 108), (12, 108), (13, 104), (14, 96), (15, 84), (16, 70), (17, 56), (18, 42), (19, 30), (20, 20), (21, 12), (22, 6), (23, 2)]"
"[10, 9, 8]",1755016037,"[0, 0, 1]","[0, 0, 1]",1,24,24.108,18.149,3,"[(1, 3), (2, 4), (3, 12), (4, 12), (5, 24), (6, 24), (7, 40), (8, 40), (9, 54), (10, 54), (11, 60), (12, 60), (13, 58), (14, 58), (15, 48), (16, 48), (17, 32), (18, 32), (19, 18), (20, 18), (21, 8), (22, 8), (23, 2), (24, 2)]"
"[10, 9, 9]",1755016037,"[0, 0, 8]","[0, 0, 8]",8,25,31.2,21.193,3,"[(8, 1), (9, 4), (10, 6), (11, 8), (12, 10), (13, 12), (14, 14), (15, 16), (16, 18), (17, 18), (18, 16), (19, 13), (20, 11), (21, 9), (22, 7), (23, 5), (24, 3), (25, 1)]"
"[10, 9, 10]",1755016037,"[0, 0, 7]","[0, 0, 7]",7,26,23.578,16.539,3,"[(7, 15), (8, 16), (9, 16), (10, 16), (11, 16), (12, 16), (13, 16), (14, 16), (15, 16), (16, 16), (17, 2), (18, 2), (19, 2), (20, 2), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1)]"
"[10, 10, 3]",1755016037,"[0, 9, 0]","[0, 9, 0]",9,20,24.3,13.583,3,"[(9, 1), (10, 4), (11, 6), (12, 6), (13, 5), (14, 5), (15, 5), (16, 5), (17, 5), (18, 5), (19, 3), (20, 1)]"
"[10, 10, 4]",1755016037,"[0, 9, 0]","[0, 9, 0]",10,21,24.2,11.404,3,"[(10, 2), (11, 2), (12, 2), (13, 3), (14, 3), (15, 3), (16, 3), (17, 3), (18, 3), (19, 3), (20, 2), (21, 2)]"
"[10, 10, 5]",1755016037,"[0, 9, 3]","[0, 9, 3]",13,22,18.9,3.551,3,"[(13, 1), (14, 2), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1)]"
"[10, 10, 6]",1755016037,"[0, 9, 0]","[0, 9, 0]",10,23,27.4,15.281,3,"[(10, 2), (11, 2), (12, 3), (13, 4), (14, 6), (15, 6), (16, 5), (17, 5), (18, 5), (19, 5), (20, 3), (21, 3), (22, 1), (23, 1)]"
"[10, 10, 7]",1755016037,"[0, 9, 0]","[0, 9, 0]",9,24,30.914,20.288,3,"[(9, 2), (10, 4), (11, 6), (12, 8), (13, 9), (14, 10), (15, 13), (16, 13), (17, 13), (18, 13), (19, 11), (20, 9), (21, 8), (22, 6), (23, 4), (24, 2)]"
"[10, 10, 8]",1755016037,"[0, 9, 0]","[0, 9, 0]",10,25,30.7,18.532,3,"[(10, 2), (11, 2), (12, 4), (13, 4), (14, 6), (15, 6), (16, 6), (17, 7), (18, 7), (19, 7), (20, 5), (21, 5), (22, 3), (23, 3), (24, 2), (25, 2)]"
"[10, 10, 9]",1755016037,"[0, 9, 0]","[0, 9, 0]",9,26,32.9,22.085,3,"[(9, 1), (10, 4), (11, 6), (12, 8), (13, 10), (14, 12), (15, 14), (16, 16), (17, 18), (18, 18), (19, 15), (20, 13), (21, 11), (22, 9), (23, 7), (24, 5), (25, 3), (26, 1)]"
"[10, 10, 10]",1755016037,"[0, 9, 8]","[0, 9, 8]",18,27,24.4,3.844,3,"[(18, 1), (19, 2), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1)]"
