n,periods,seed,C,R,R/C,min_latency (LZ-),min_offsets,max_latency (LZ+),max_offsets
7,"[50, 1, 5, 1, 5, 50, 100]",73,875000,925.019403,1.057165e-03,99.000,"[0, 0, 0, 0, 0, 0, 0]",205.000,"[0, 0, 4, 0, 3, 7, 6]"
8,"[2, 1000, 10, 5, 2, 10, 2, 1]",73,16000000,2149.270066,1.343294e-04,999.000,"[0, 0, 0, 0, 0, 0, 0, 0]",1024.000,"[0, 1, 0, 4, 1, 4, 1, 0]"
9,"[500, 20, 500, 1, 20, 1, 200, 2, 1]",73,720000000,2511559.896988,3.488278e-03,599.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",1236.000,"[0, 19, 18, 0, 17, 0, 36, 1, 0]"
10,"[2, 20, 1, 500, 500, 1, 20, 2, 1, 20]",73,40000000000,977710.975349,2.444277e-05,499.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1057.000,"[0, 1, 0, 0, 499, 0, 18, 1, 0, 18]"
3,"[100, 100, 500]",74,150000,1370.342131,9.135614e-03,499.000,"[0, 0, 0]",697.000,"[0, 99, 98]"
4,"[1, 1000, 500, 1]",74,2000000,257.254293,1.286271e-04,999.000,"[0, 0, 0, 0]",1498.000,"[0, 0, 499, 0]"
5,"[20, 5, 500, 1, 500]",74,6250000,6591.343917,1.054615e-03,499.000,"[0, 0, 0, 0, 0]",1021.000,"[0, 4, 3, 0, 2]"
6,"[1, 200, 2, 100, 100, 20]",74,480000000,12331.019755,2.568962e-05,199.000,"[0, 0, 0, 0, 0, 0]",417.000,"[0, 0, 1, 0, 99, 18]"
7,"[5, 5, 1000, 10, 1000, 10, 2]",74,7000000000,866376.306976,1.237680e-04,999.000,"[0, 0, 0, 0, 0, 0, 0]",2025.000,"[0, 4, 3, 2, 11, 0, 1]"
8,"[100, 10, 2, 1000, 1, 10, 5, 200]",74,1600000000,2227465.993474,1.392166e-03,999.000,"[0, 0, 0, 0, 0, 0, 0, 0]",1320.000,"[0, 9, 0, 9, 0, 8, 2, 21]"
9,"[5, 1, 20, 50, 10, 50, 5, 1, 10]",74,225000000,14504.871616,6.446610e-05,59.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",143.000,"[0, 0, 4, 3, 2, 11, 0, 0, 4]"
10,"[5, 50, 2, 200, 500, 10, 2, 2, 5, 2]",74,40000000000,1669765.732802,4.174414e-05,599.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",768.000,"[0, 4, 1, 4, 3, 2, 1, 0, 3, 1]"
3,"[100, 1000, 5]",75,15000,331.635158,2.210901e-02,999.000,"[0, 0, 0]",1102.000,"[0, 99, 3]"
4,"[1, 2, 500, 20]",75,80000,5.159540,6.449425e-05,499.000,"[0, 0, 0, 0]",519.000,"[0, 0, 1, 0]"
5,"[20, 20, 1000, 20, 1000]",75,2000000000,1251942.915976,6.259715e-04,999.000,"[0, 0, 0, 0, 0]",2055.000,"[0, 19, 18, 17, 36]"
6,"[5, 200, 1000, 1, 2, 20]",75,48000000,15832.734988,3.298486e-04,999.000,"[0, 0, 0, 0, 0, 0]",1222.000,"[0, 4, 3, 0, 0, 3]"
7,"[100, 1, 1, 200, 1, 20, 500]",75,14000000,41069.397269,2.933528e-03,599.000,"[0, 0, 0, 0, 0, 0, 0]",816.000,"[0, 0, 0, 99, 0, 18, 17]"
8,"[5, 2, 500, 1000, 200, 1, 5, 10]",75,80000000000,2770110.464750,3.462638e-05,999.000,"[0, 0, 0, 0, 0, 0, 0, 0]",1715.000,"[0, 0, 5, 4, 3, 0, 2, 6]"
9,"[20, 1, 1, 1000, 100, 500, 20, 2, 1]",75,18000000000,2702321.837086,1.501290e-04,999.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",1636.000,"[0, 0, 0, 19, 18, 117, 16, 1, 0]"
10,"[10, 2, 500, 10, 2, 20, 10, 2, 5, 50]",75,20000000000,1783637.689943,8.918188e-05,499.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",601.000,"[0, 1, 0, 9, 0, 9, 8, 1, 3, 42]"
3,"[1, 2, 5]",76,30,0.000056,1.866667e-06,5.000,"[0, 0, 0]",5.000,"[0, 0, 0]"
4,"[20, 20, 10, 5]",76,4000,1.339080,3.347700e-04,19.000,"[0, 0, 0, 0]",51.000,"[0, 19, 8, 2]"
5,"[100, 50, 20, 10, 20]",76,1000000,2711.522514,2.711523e-03,99.000,"[0, 0, 0, 0, 0]",195.000,"[0, 49, 8, 7, 16]"
6,"[5, 1, 1, 20, 5, 100]",76,60000,6.872457,1.145409e-04,99.000,"[0, 0, 0, 0, 0, 0]",126.000,"[0, 0, 0, 4, 3, 7]"
7,"[100, 10, 1, 2, 1, 1000, 2]",76,280000,1841.275419,6.575984e-03,999.000,"[0, 0, 0, 0, 0, 0, 0]",1109.000,"[0, 9, 0, 0, 0, 9, 0]"
8,"[1, 1, 1, 200, 1000, 1000, 100, 1]",76,160000000000,2211337.807876,1.382086e-05,999.000,"[0, 0, 0, 0, 0, 0, 0, 0]",2296.000,"[0, 0, 0, 0, 199, 198, 97, 0]"
9,"[1, 2, 200, 10, 1, 5, 200, 1000, 2]",76,72000000000,1316536.242493,1.828523e-05,999.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",1412.000,"[0, 0, 1, 0, 0, 4, 13, 12, 1]"
10,"[5, 500, 100, 2, 2, 5, 2, 5, 2, 50]",76,10000000000,693227.461887,6.932275e-05,499.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",663.000,"[0, 4, 3, 0, 1, 4, 0, 4, 1, 14]"
3,"[20, 20, 10]",77,600,0.001468,2.446667e-06,19.000,"[0, 0, 0]",47.000,"[0, 19, 8]"
4,"[500, 200, 10, 100]",77,800000,23216.817009,2.902102e-02,599.000,"[0, 0, 0, 0]",806.000,"[0, 99, 8, 7]"
5,"[5, 1, 20, 5, 20]",77,10000,0.318698,3.186980e-05,19.000,"[0, 0, 0, 0, 0]",46.000,"[0, 0, 4, 3, 7]"
6,"[100, 10, 1, 500, 10, 2]",77,600000,2757.366203,4.595610e-03,499.000,"[0, 0, 0, 0, 0, 0]",617.000,"[0, 9, 0, 8, 7, 0]"
7,"[1, 100, 1, 50, 2, 2, 500]",77,70000000,3003.703649,4.291005e-05,499.000,"[0, 0, 0, 0, 0, 0, 0]",649.000,"[0, 0, 0, 49, 0, 1, 50]"
8,"[100, 1, 20, 10, 100, 20, 2, 1]",77,6400000,11586.327571,1.810364e-03,99.000,"[0, 0, 0, 0, 0, 0, 0, 0]",246.000,"[0, 0, 19, 8, 27, 6, 1, 0]"
9,"[500, 100, 2, 2, 5, 20, 20, 50, 1]",77,360000000,1775864.896422,4.932958e-03,499.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",691.000,"[0, 99, 0, 1, 0, 4, 3, 42, 0]"
10,"[1, 20, 2, 200, 50, 20, 50, 1, 2, 2]",77,16000000000,191156.679117,1.194729e-05,199.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",338.000,"[0, 0, 1, 0, 49, 8, 17, 0, 0, 1]"
3,"[20, 100, 10]",78,3000,1.785860,5.952867e-04,99.000,"[0, 0, 0]",127.000,"[0, 19, 8]"
4,"[500, 1000, 10, 1]",78,40000,2087.458043,5.218645e-02,999.000,"[0, 0, 0, 0]",1507.000,"[0, 499, 8, 0]"
5,"[5, 5, 20, 100, 50]",78,2500000,438.469376,1.753878e-04,99.000,"[0, 0, 0, 0, 0]",175.000,"[0, 4, 3, 2, 1]"
6,"[100, 50, 20, 5, 10, 5]",78,1500000,3472.185174,2.314790e-03,99.000,"[0, 0, 0, 0, 0, 0]",184.000,"[0, 49, 8, 2, 1, 0]"
7,"[1, 500, 50, 1000, 5, 100, 2]",78,175000000000,2386553.176893,1.363745e-05,999.000,"[0, 0, 0, 0, 0, 0, 0]",1651.000,"[0, 0, 49, 48, 2, 51, 0]"
8,"[5, 2, 1, 200, 1, 1000, 200, 100]",78,64000000000,2734424.190953,4.272538e-05,999.000,"[0, 0, 0, 0, 0, 0, 0, 0]",1501.000,"[0, 0, 0, 5, 0, 4, 3, 2]"
9,"[2, 1, 1000, 200, 10, 1, 1, 5, 50]",78,4500000000,282127.833718,6.269507e-05,999.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",1261.000,"[0, 0, 1, 0, 9, 0, 0, 3, 12]"
10,"[1, 5, 100, 1, 5, 1, 2, 50, 100, 10]",78,2500000000,33629.474902,1.345179e-05,99.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",265.000,"[0, 0, 4, 0, 3, 0, 1, 8, 57, 6]"
3,"[500, 1000, 10]",79,30000,2149.606097,7.165354e-02,999.000,"[0, 0, 0]",1507.000,"[0, 499, 8]"
4,"[5, 5, 20, 20]",79,8000,0.064152,8.019000e-06,19.000,"[0, 0, 0, 0]",46.000,"[0, 4, 3, 2]"
5,"[100, 50, 20, 1, 100]",79,500000,1431.167922,2.862336e-03,99.000,"[0, 0, 0, 0, 0]",266.000,"[0, 49, 8, 0, 67]"
6,"[1, 500, 50, 100, 20, 500]",79,150000000000,1879258.679357,1.252839e-05,499.000,"[0, 0, 0, 0, 0, 0]",1165.000,"[0, 0, 49, 48, 7, 166]"
7,"[20, 1, 50, 100, 50, 500, 2]",79,1750000000,648407.194943,3.705184e-04,499.000,"[0, 0, 0, 0, 0, 0, 0]",716.000,"[0, 0, 9, 8, 7, 56, 1]"
8,"[500, 20, 20, 10, 1, 200, 5, 1]",79,32000000,309129.917754,9.660310e-03,599.000,"[0, 0, 0, 0, 0, 0, 0, 0]",749.000,"[0, 19, 18, 7, 0, 46, 0, 0]"
9,"[10, 2, 1, 200, 20, 20, 5, 100, 10]",79,7200000000,693871.724266,9.637107e-05,199.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",359.000,"[0, 1, 0, 0, 19, 18, 2, 41, 0]"
10,"[1, 1, 5, 100, 100, 2, 100, 50, 2, 2]",79,20000000000,215808.905892,1.079045e-05,99.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",353.000,"[0, 0, 0, 4, 3, 0, 3, 2, 1, 0]"
3,"[500, 500, 500]",80,750000,26591.638622,3.545552e-02,499.000,"[0, 0, 0]",1497.000,"[0, 499, 498]"
4,"[5, 50, 20, 500]",80,2000000,787.270062,3.936350e-04,499.000,"[0, 0, 0, 0]",571.000,"[0, 4, 3, 22]"
5,"[100, 500, 50, 20, 200]",80,500000000,1041110.435927,2.082221e-03,599.000,"[0, 0, 0, 0, 0]",865.000,"[0, 99, 48, 7, 66]"
6,"[1, 2, 50, 2, 50, 1000]",80,60000000,4291.295565,7.152159e-05,999.000,"[0, 0, 0, 0, 0, 0]",1099.000,"[0, 0, 1, 0, 1, 0]"
7,"[20, 20, 50, 2, 200, 10, 2]",80,56000000,23530.195257,4.201821e-04,199.000,"[0, 0, 0, 0, 0, 0, 0]",297.000,"[0, 19, 8, 1, 8, 7, 0]"
8,"[10, 5, 5, 2, 500, 1, 500, 200]",80,20000000000,1869439.000367,9.347195e-05,599.000,"[0, 0, 0, 0, 0, 0, 0, 0]",1215.000,"[0, 4, 3, 1, 8, 0, 7, 6]"
9,"[2, 1, 2, 100, 50, 1000, 5, 5, 2]",80,4500000000,281088.568445,6.246413e-05,999.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",1158.000,"[0, 0, 1, 0, 49, 48, 2, 1, 1]"
10,"[100, 5, 10, 1, 5, 5, 5, 20, 1, 5]",80,6250000,10240.462781,1.638474e-03,99.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",147.000,"[0, 4, 3, 0, 2, 1, 0, 4, 0, 3]"
3,"[5, 1, 500]",81,1500,0.064123,4.274867e-05,499.000,"[0, 0, 0]",503.000,"[0, 0, 4]"
4,"[100, 200, 1000, 5]",81,4000000,34847.099977,8.711775e-03,999.000,"[0, 0, 0, 0]",1301.000,"[0, 99, 98, 2]"
5,"[1, 1, 50, 500, 200]",81,25000000,1493.190560,5.972762e-05,599.000,"[0, 0, 0, 0, 0]",747.000,"[0, 0, 0, 49, 48]"
6,"[10, 2, 5, 20, 20, 1000]",81,24000000,15916.568124,6.631903e-04,999.000,"[0, 0, 0, 0, 0, 0]",1051.000,"[0, 1, 0, 4, 3, 2]"
7,"[10, 10, 500, 20, 1000, 20, 1]",81,14000000000,2195990.428995,1.568565e-04,999.000,"[0, 0, 0, 0, 0, 0, 0]",1554.000,"[0, 9, 8, 7, 26, 5, 0]"
8,"[1, 5, 20, 2, 5, 500, 1, 200]",81,800000000,26071.488503,3.258936e-05,599.000,"[0, 0, 0, 0, 0, 0, 0, 0]",726.000,"[0, 0, 4, 1, 4, 8, 0, 7]"
9,"[2, 2, 2, 20, 200, 100, 2, 5, 200]",81,28800000000,546708.110598,1.898292e-05,199.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",524.000,"[0, 1, 0, 1, 0, 99, 0, 4, 103]"
10,"[2, 1000, 5, 20, 1, 5, 10, 20, 10, 5]",81,50000000000,1566967.888880,3.133936e-05,999.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1068.000,"[0, 1, 0, 4, 0, 3, 7, 16, 5, 4]"
3,"[5, 10, 1000]",82,30000,82.845967,2.761532e-03,999.000,"[0, 0, 0]",1012.000,"[0, 4, 3]"
4,"[100, 100, 1000, 100]",82,40000000,263161.926885,6.579048e-03,999.000,"[0, 0, 0, 0]",1296.000,"[0, 99, 98, 97]"
5,"[1, 10, 1000, 100, 5]",82,25000000,2462.982642,9.851931e-05,999.000,"[0, 0, 0, 0, 0]",1111.000,"[0, 0, 9, 8, 2]"
6,"[20, 100, 100, 10, 1, 100]",82,60000000,23540.315448,3.923386e-04,99.000,"[0, 0, 0, 0, 0, 0]",325.000,"[0, 19, 18, 7, 0, 26]"
7,"[5, 500, 50, 100, 1, 20, 100]",82,35000000000,1889061.973496,5.397320e-05,499.000,"[0, 0, 0, 0, 0, 0, 0]",769.000,"[0, 4, 3, 52, 0, 11, 70]"
8,"[20, 2, 1, 1, 500, 1, 10, 200]",82,16000000,11355.002747,7.096877e-04,599.000,"[0, 0, 0, 0, 0, 0, 0, 0]",727.000,"[0, 1, 0, 0, 0, 0, 9, 8]"
9,"[1, 2, 2, 100, 1, 2, 1, 5, 100]",82,3600000,254.001286,7.055591e-05,99.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",205.000,"[0, 0, 1, 0, 0, 1, 0, 0, 4]"
10,"[100, 1, 2, 1, 200, 20, 50, 1, 200, 1]",82,800000000,724244.844030,9.053061e-04,199.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",566.000,"[0, 0, 1, 0, 0, 19, 18, 0, 67, 0]"
3,"[100, 100, 1000]",83,300000,4377.620426,1.459207e-02,999.000,"[0, 0, 0]",1197.000,"[0, 99, 98]"
4,"[1, 1000, 1000, 20]",83,80000000,7951.266170,9.939083e-05,999.000,"[0, 0, 0, 0]",2017.000,"[0, 0, 999, 18]"
5,"[20, 5, 1, 1, 10]",83,250,0.000647,2.588000e-06,19.000,"[0, 0, 0, 0, 0]",32.000,"[0, 4, 0, 0, 3]"
6,"[500, 1000, 1, 200, 2, 2]",83,4800000,124850.224091,2.601046e-02,999.000,"[0, 0, 0, 0, 0, 0]",1699.000,"[0, 499, 0, 98, 1, 0]"
7,"[5, 2, 1, 10, 1000, 2, 20]",83,5600000,2051.716259,3.663779e-04,999.000,"[0, 0, 0, 0, 0, 0, 0]",1033.000,"[0, 0, 0, 5, 4, 1, 4]"
8,"[50, 50, 1000, 1, 50, 2, 2, 20]",83,1600000000,1434736.997124,8.967106e-04,999.000,"[0, 0, 0, 0, 0, 0, 0, 0]",1167.000,"[0, 49, 48, 0, 47, 0, 1, 18]"
9,"[2, 5, 5, 5, 5, 10, 200, 1, 200]",83,2250000000,75517.510134,3.356334e-05,199.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",424.000,"[0, 0, 4, 3, 2, 1, 0, 0, 199]"
10,"[200, 2, 1, 1000, 2, 1, 5, 50, 100, 2]",83,2000000000,2740992.458176,1.370496e-03,999.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1353.000,"[0, 1, 0, 0, 1, 0, 0, 4, 53, 0]"
3,"[100, 500, 1000]",84,1500000,18704.294251,1.246953e-02,999.000,"[0, 0, 0]",1597.000,"[0, 99, 98]"
4,"[1, 2, 1, 500]",84,4000,0.001585,3.962500e-07,499.000,"[0, 0, 0, 0]",500.000,"[0, 0, 0, 1]"
5,"[20, 20, 1, 20, 10]",84,20000,44.027950,2.201398e-03,19.000,"[0, 0, 0, 0, 0]",66.000,"[0, 19, 0, 18, 7]"
6,"[500, 200, 1, 2, 5, 5]",84,60000,1587.710682,2.646184e-02,599.000,"[0, 0, 0, 0, 0, 0]",707.000,"[0, 99, 0, 0, 4, 3]"
7,"[5, 20, 2, 200, 1, 5, 2]",84,560000,197.284622,3.522940e-04,199.000,"[0, 0, 0, 0, 0, 0, 0]",228.000,"[0, 4, 1, 4, 0, 3, 1]"
8,"[1, 200, 2, 10, 5, 100, 5, 200]",84,16000000000,230445.321044,1.440283e-05,199.000,"[0, 0, 0, 0, 0, 0, 0, 0]",515.000,"[0, 0, 1, 0, 4, 13, 2, 116]"
9,"[10, 1000, 2, 5, 1, 50, 2, 2, 5]",84,90000000,36945.087991,4.105010e-04,999.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",1068.000,"[0, 9, 0, 4, 0, 13, 0, 1, 4]"
10,"[1, 50, 2, 10, 1, 200, 5, 5, 200, 2]",84,20000000000,227264.539852,1.136323e-05,199.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",466.000,"[0, 0, 1, 0, 0, 9, 3, 2, 16, 1]"
3,"[1, 2, 20]",85,120,0.000070,5.833333e-07,19.000,"[0, 0, 0]",20.000,"[0, 0, 1]"
4,"[20, 20, 1, 5]",85,400,0.062776,1.569400e-04,19.000,"[0, 0, 0, 0]",42.000,"[0, 19, 0, 3]"
5,"[500, 200, 1, 1000, 20]",85,20000000,454893.425883,2.274467e-02,999.000,"[0, 0, 0, 0, 0]",1716.000,"[0, 99, 0, 698, 17]"
6,"[5, 1, 2, 50, 5, 500]",85,1500000,430.356065,2.869040e-04,499.000,"[0, 0, 0, 0, 0, 0]",557.000,"[0, 0, 0, 5, 4, 8]"
7,"[100, 200, 2, 2, 20, 500, 20]",85,1120000000,1407112.816705,1.256351e-03,599.000,"[0, 0, 0, 0, 0, 0, 0]",837.000,"[0, 99, 0, 1, 0, 19, 18]"
8,"[100, 1, 2, 1, 200, 500, 1, 1000]",85,1600000000,2213050.512848,1.383157e-03,999.000,"[0, 0, 0, 0, 0, 0, 0, 0]",1797.000,"[0, 0, 1, 0, 0, 99, 0, 98]"
9,"[20, 10, 5, 500, 2, 2, 1, 5, 200]",85,900000000,316547.488442,3.517194e-04,599.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",736.000,"[0, 9, 3, 12, 1, 0, 0, 3, 17]"
10,"[1, 10, 1, 20, 2, 5, 200, 500, 5, 50]",85,500000000000,2629162.743409,5.258325e-06,599.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",784.000,"[0, 0, 0, 9, 0, 4, 13, 12, 1, 15]"
3,"[20, 20, 20]",86,1200,0.064297,5.358083e-05,19.000,"[0, 0, 0]",57.000,"[0, 19, 18]"
4,"[500, 200, 20, 100]",86,1600000,43369.752772,2.710610e-02,599.000,"[0, 0, 0, 0]",816.000,"[0, 99, 18, 17]"
5,"[5, 1000, 2, 10, 50]",86,5000000,2414.698528,4.829397e-04,999.000,"[0, 0, 0, 0, 0]",1062.000,"[0, 4, 1, 4, 13]"
6,"[500, 50, 2, 10, 200, 500]",86,600000000,2630601.966746,4.384337e-03,599.000,"[0, 0, 0, 0, 0, 100]",1256.000,"[0, 49, 0, 9, 58, 257]"
7,"[1, 50, 2, 50, 50, 1000, 2]",86,3500000000,147611.600459,4.217474e-05,999.000,"[0, 0, 0, 0, 0, 0, 0]",1148.000,"[0, 0, 1, 0, 49, 48, 1]"
8,"[20, 5, 5, 50, 10, 10, 5, 5]",86,25000000,7023.172779,2.809269e-04,59.000,"[0, 0, 0, 0, 0, 0, 0, 0]",102.000,"[0, 4, 3, 7, 6, 5, 4, 3]"
9,"[2, 2, 2, 1, 50, 5, 500, 5, 500]",86,11250000000,365953.568238,3.252921e-05,499.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",1058.000,"[0, 1, 0, 0, 1, 0, 4, 3, 7]"
10,"[1, 5, 10, 1, 100, 1000, 10, 50, 1, 20]",86,500000000000,2781922.942422,5.563846e-06,999.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1188.000,"[0, 0, 4, 0, 3, 2, 1, 10, 0, 19]"
3,"[20, 100, 20]",87,6000,4.271523,7.119205e-04,99.000,"[0, 0, 0]",137.000,"[0, 19, 18]"
4,"[500, 1000, 50, 1]",87,200000,10525.990183,5.262995e-02,999.000,"[0, 0, 0, 0]",1547.000,"[0, 499, 48, 0]"
5,"[5, 5, 50, 200, 1000]",87,250000000,83643.869970,3.345755e-04,999.000,"[0, 0, 0, 0, 0]",1255.000,"[0, 4, 3, 2, 1]"
6,"[100, 50, 2, 10, 500, 20]",87,60000000,177295.830173,2.954931e-03,499.000,"[0, 0, 0, 0, 0, 0]",676.000,"[0, 49, 0, 9, 58, 17]"
7,"[1, 500, 5, 10, 100, 20, 20]",87,7000000000,169910.819576,2.427297e-05,499.000,"[0, 0, 0, 0, 0, 0, 0]",649.000,"[0, 0, 4, 3, 12, 11, 10]"
8,"[20, 10, 20, 1, 100, 10, 1, 1]",87,1600000,746.760093,4.667251e-04,99.000,"[0, 0, 0, 0, 0, 0, 0, 0]",155.000,"[0, 9, 8, 0, 7, 6, 0, 0]"
9,"[2, 2, 2, 1000, 1, 2, 500, 500, 2]",87,36000000000,1244804.926159,3.457791e-05,999.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",2002.000,"[0, 1, 0, 1, 0, 0, 1, 0, 1]"
10,"[1, 1, 20, 200, 2, 50, 2, 2, 500, 1]",87,8000000000,152038.728732,1.900484e-05,599.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",769.000,"[0, 0, 0, 19, 0, 19, 0, 1, 70, 0]"
3,"[500, 1000, 50]",88,150000,10065.458207,6.710305e-02,999.000,"[0, 0, 0]",1547.000,"[0, 499, 48]"
4,"[5, 5, 50, 20]",88,20000,1.849034,9.245170e-05,59.000,"[0, 0, 0, 0]",76.000,"[0, 4, 3, 2]"
5,"[100, 50, 50, 2, 1]",88,25000,83.121903,3.324876e-03,99.000,"[0, 0, 0, 0, 0]",198.000,"[0, 49, 48, 1, 0]"
6,"[1, 500, 100, 2, 500, 100]",88,30000000000,632392.691693,2.107976e-05,499.000,"[0, 0, 0, 0, 0, 0]",1197.000,"[0, 0, 99, 0, 99, 98]"
7,"[1000, 200, 2, 1, 50, 200, 10]",88,280000000,2717736.053788,9.706200e-03,999.000,"[0, 0, 0, 0, 0, 0, 0]",1456.000,"[0, 199, 0, 0, 49, 48, 7]"
8,"[100, 1, 200, 5, 50, 1, 20, 10]",88,80000000,117551.949534,1.469399e-03,199.000,"[0, 0, 0, 0, 0, 0, 0, 0]",379.000,"[0, 0, 99, 3, 2, 0, 11, 0]"
9,"[50, 2, 10, 2, 100, 2, 10, 2, 100]",88,144000000,87219.810926,6.056931e-04,99.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",269.000,"[0, 1, 0, 1, 10, 1, 0, 1, 20]"
10,"[200, 10, 5, 50, 2, 500, 10, 1, 2, 5]",88,2500000000,2587800.388370,1.035120e-03,599.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",775.000,"[0, 9, 3, 12, 1, 62, 1, 0, 0, 1]"
3,"[500, 2, 50]",89,300,87.473180,2.915773e-01,499.000,"[0, 0, 0]",549.000,"[0, 1, 0]"
4,"[5, 20, 50, 500]",89,2000000,732.308943,3.661545e-04,499.000,"[0, 0, 0, 0]",571.000,"[0, 4, 3, 52]"
5,"[100, 200, 100, 50, 2]",89,10000000,26282.434606,2.628243e-03,199.000,"[0, 0, 0, 0, 0]",447.000,"[0, 99, 98, 47, 0]"
6,"[1, 1, 100, 50, 1000, 200]",89,6000000000,269171.850467,4.486198e-05,999.000,"[0, 0, 0, 0, 0, 0]",1346.000,"[0, 0, 0, 49, 48, 47]"
7,"[20, 10, 200, 2, 200, 2, 20]",89,224000000,79383.604003,3.543911e-04,199.000,"[0, 0, 0, 0, 0, 0, 0]",447.000,"[0, 9, 8, 1, 8, 1, 8]"
8,"[1000, 1, 100, 2, 5, 1, 50, 5]",89,2000000,81481.795861,4.074090e-02,999.000,"[0, 0, 0, 0, 0, 0, 0, 0]",1156.000,"[0, 0, 99, 0, 4, 0, 3, 2]"
9,"[10, 100, 1, 500, 1, 200, 20, 5, 1]",89,9000000000,1128347.798437,1.253720e-04,599.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",829.000,"[0, 9, 0, 8, 0, 7, 6, 0, 0]"
10,"[1, 1, 5, 50, 200, 5, 1, 100, 200, 2]",89,100000000000,804727.197251,8.047272e-06,199.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",555.000,"[0, 0, 0, 4, 3, 2, 0, 6, 105, 0]"
3,"[5, 20, 1000]",90,60000,186.039770,3.100663e-03,999.000,"[0, 0, 0]",1022.000,"[0, 4, 3]"
4,"[100, 200, 100, 10]",90,800000,3144.313457,3.930392e-03,199.000,"[0, 0, 0, 0]",406.000,"[0, 99, 98, 7]"
5,"[1, 1, 100, 10, 2]",90,10000,0.001386,1.386000e-07,99.000,"[0, 0, 0, 0, 0]",109.000,"[0, 0, 0, 9, 0]"
6,"[20, 10, 200, 1000, 1, 5]",90,60000000,65521.324803,1.092022e-03,999.000,"[0, 0, 0, 0, 0, 0]",1230.000,"[0, 9, 8, 7, 0, 1]"
7,"[10, 10, 50, 5, 1, 50, 1]",90,875000,283.199041,3.236560e-04,49.000,"[0, 0, 0, 0, 0, 0, 0]",120.000,"[0, 9, 8, 2, 0, 11, 0]"
8,"[10, 1000, 200, 5, 1, 100, 5, 1]",90,4000000000,882867.362184,2.207168e-04,999.000,"[0, 0, 0, 0, 0, 0, 0, 0]",1314.000,"[0, 9, 8, 2, 0, 11, 0, 0]"
9,"[5, 5, 1, 100, 2, 1, 10, 10, 100]",90,90000000,7937.119020,8.819021e-05,99.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",225.000,"[0, 4, 0, 3, 0, 0, 3, 2, 21]"
10,"[5, 50, 2, 5, 10, 500, 20, 2, 5, 1]",90,5000000000,409486.770415,8.189735e-05,499.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",590.000,"[0, 4, 1, 4, 8, 17, 16, 1, 1, 0]"
3,"[5, 10, 1]",91,30,0.005112,1.704000e-04,9.000,"[0, 0, 0]",13.000,"[0, 4, 0]"
4,"[100, 1, 1, 2]",91,8,0.000245,3.062500e-05,99.000,"[0, 0, 0, 0]",100.000,"[0, 0, 0, 1]"
5,"[1, 10, 100, 200, 5]",91,5000000,206.581993,4.131640e-05,199.000,"[0, 0, 0, 0, 0]",311.000,"[0, 0, 9, 8, 2]"
6,"[20, 100, 200, 10, 20, 20]",91,480000000,163604.142685,3.408420e-04,199.000,"[0, 0, 0, 0, 0, 0]",364.000,"[0, 19, 18, 7, 6, 5]"
